x(m)                     y(m)                     z(m)                     Txx(nT/m)                Tyx(nT/m)                Tzx(nT/m)                Txy(nT/m)                Tyy(nT/m)                Tzy(nT/m)                Txz(nT/m)                Tyz(nT/m)                Tzz(nT/m)                
39532500.0000000         3436300.0000000          100.0000000              1.71286775237442e-01     1.16411790792887e-01     1.87337634360010e-01     1.16411790792887e-01     6.37844733310796e-03     -4.02328446791365e-01    1.87337634360010e-01     -4.02328446791365e-01    -1.77665222568625e-01    
39532600.0000000         3436300.0000000          100.0000000              2.14049636707154e-01     7.21785979485021e-02     1.42752079030704e-01     7.21785979485021e-02     1.18885289803005e-02     -4.56443949963206e-01    1.42752079030704e-01     -4.56443949963206e-01    -2.25938165685377e-01    
39532700.0000000         3436300.0000000          100.0000000              2.47397275684500e-01     4.84794523854787e-03     9.12603570064249e-02     4.84794523854787e-03     2.31009156204210e-02     -4.90713185925747e-01    9.12603570064249e-02     -4.90713185925747e-01    -2.70498191306713e-01    
39532800.0000000         3436300.0000000          100.0000000              2.49822893993203e-01     -6.67939604271434e-02    1.92576884664515e-02     -6.67939604271434e-02    3.40531638260790e-02     -4.50570252332379e-01    1.92576884664515e-02     -4.50570252332379e-01    -2.83876057819699e-01    
39532900.0000000         3436300.0000000          100.0000000              2.12369670154446e-01     -9.49775164677047e-02    -3.88305867290063e-02    -9.49775164677047e-02    2.47590207695109e-02     -4.05349002260458e-01    -3.88305867290063e-02    -4.05349002260458e-01    -2.37128690924628e-01    
39533000.0000000         3436300.0000000          100.0000000              1.97999859293774e-01     -1.32947607696314e-01    -5.83285374383233e-02    -1.32947607696314e-01    3.00999546268916e-02     -3.74652205454146e-01    -5.83285374383233e-02    -3.74652205454146e-01    -2.28099813923082e-01    
39533100.0000000         3436300.0000000          100.0000000              1.59286311040246e-01     -1.72554415468926e-01    -1.00438813345119e-01    -1.72554415468926e-01    4.38106766730669e-02     -3.04177185152441e-01    -1.00438813345119e-01    -3.04177185152441e-01    -2.03096987716784e-01    
39533200.0000000         3436300.0000000          100.0000000              8.79873749325125e-02     -1.68077603803527e-01    -5.71486938603502e-02    -1.68077603803527e-01    6.66178220344528e-02     -2.16446718736826e-01    -5.71486938603502e-02    -2.16446718736826e-01    -1.54605196968201e-01    
39533300.0000000         3436300.0000000          100.0000000              1.82389128949798e-01     -1.55146485065982e-01    -6.94059632536057e-02    -1.55146485065982e-01    1.47120539149390e-01     -1.88117906882006e-01    -6.94059632536057e-02    -1.88117906882006e-01    -3.29509668101970e-01    
39533400.0000000         3436300.0000000          100.0000000              9.19021932807821e-02     -1.48521521897663e-01    -2.22471919154469e-01    -1.48521521897663e-01    1.58738666194844e-01     -1.39428222068484e-01    -2.22471919154469e-01    -1.39428222068484e-01    -2.50640859471792e-01    
39533500.0000000         3436300.0000000          100.0000000              -1.48522226698989e-02    -1.56010235859084e-01    -1.71837040308639e-01    -1.56010235859084e-01    1.15281684548025e-01     -1.14185459797805e-01    -1.71837040308639e-01    -1.14185459797805e-01    -1.00429461877368e-01    
39533600.0000000         3436300.0000000          100.0000000              -2.28356192227797e-02    -1.46712629229619e-01    -1.17741472346403e-01    -1.46712629229619e-01    1.01449609500176e-01     -5.86859101670184e-02    -1.17741472346403e-01    -5.86859101670184e-02    -7.86139902775297e-02    
39533700.0000000         3436300.0000000          100.0000000              -1.64304245030279e-02    -1.12045210590788e-01    -9.12415312180956e-02    -1.12045210590788e-01    9.90626063133332e-02     -1.88784103516956e-02    -9.12415312180956e-02    -1.88784103516956e-02    -8.26321818126787e-02    
39533800.0000000         3436300.0000000          100.0000000              -1.82514654772727e-02    -8.62041689101945e-02    -8.33044198445568e-02    -8.62041689101945e-02    9.67017278627776e-02     -4.87616714668802e-03    -8.33044198445568e-02    -4.87616714668802e-03    -7.84502623855118e-02    
39533900.0000000         3436300.0000000          100.0000000              -1.87635137203244e-02    -7.07167284644624e-02    -6.99354504502739e-02    -7.07167284644624e-02    9.14553506863230e-02     4.98589978022898e-03     -6.99354504502739e-02    4.98589978022898e-03     -7.26918369660084e-02    
39534000.0000000         3436300.0000000          100.0000000              -2.08763174575833e-02    -5.96239902502990e-02    -6.70772525878563e-02    -5.96239902502990e-02    8.18165580286679e-02     1.71448214440020e-02     -6.70772525878563e-02    1.71448214440020e-02     -6.09402405706128e-02    
39534100.0000000         3436300.0000000          100.0000000              -2.15634351411684e-02    -4.58699442351748e-02    -5.55413954710077e-02    -4.58699442351748e-02    7.08447094051603e-02     2.95755772778409e-02     -5.55413954710077e-02    2.95755772778409e-02     -4.92812742645558e-02    
39534200.0000000         3436300.0000000          100.0000000              -2.18760420250668e-02    -3.01192153704996e-02    -4.69531747715283e-02    -3.01192153704996e-02    6.07079706995644e-02     3.27362360843172e-02     -4.69531747715283e-02    3.27362360843172e-02     -3.88319286747999e-02    
39534300.0000000         3436300.0000000          100.0000000              -2.25058194221174e-02    -1.99289405671853e-02    -3.24398824777522e-02    -1.99289405671853e-02    5.58394490823891e-02     3.11517182116539e-02     -3.24398824777522e-02    3.11517182116539e-02     -3.33336296601485e-02    
39534400.0000000         3436300.0000000          100.0000000              -1.68335265962714e-02    -1.25847936525711e-02    -2.06453619717961e-02    -1.25847936525711e-02    5.28490000668510e-02     2.90567091829515e-02     -2.06453619717961e-02    2.90567091829515e-02     -3.60154734706431e-02    
39534500.0000000         3436300.0000000          100.0000000              -5.83022733477663e-03    -8.12920677321020e-03    -1.51414277320168e-02    -8.12920677321020e-03    5.18312208518316e-02     2.83907782251908e-02     -1.51414277320168e-02    2.83907782251908e-02     -4.60009935164950e-02    
39534600.0000000         3436300.0000000          100.0000000              -1.81030148745234e-03    -9.56035595559839e-04    -1.77926176888600e-02    -9.56035595559839e-04    4.72939699348780e-02     2.73539029964176e-02     -1.77926176888600e-02    2.73539029964176e-02     -4.54836684479852e-02    
39534700.0000000         3436300.0000000          100.0000000              -4.79827179241556e-03    2.70619089176151e-03     -1.49807393939363e-02    2.70619089176151e-03     4.33623449529174e-02     2.11650506096777e-02     -1.49807393939363e-02    2.11650506096777e-02     -3.85640731604419e-02    
39534800.0000000         3436300.0000000          100.0000000              -2.57360111969987e-03    3.85021402447084e-03     -8.32956905964644e-03    3.85021402447084e-03     4.22692374734783e-02     1.64032419204274e-02     -8.32956905964644e-03    1.64032419204274e-02     -3.96956363536584e-02    
39534900.0000000         3436300.0000000          100.0000000              1.56632386718006e-03     5.02930865037150e-03     -5.12290205580520e-03    5.02930865037150e-03     4.35210485653374e-02     1.28303494273004e-02     -5.12290205580520e-03    1.28303494273004e-02     -4.50873724324918e-02    
39535000.0000000         3436300.0000000          100.0000000              3.63726645474570e-03     5.02374961095425e-03     -4.07594244813497e-03    5.02374961095425e-03     4.44035767350782e-02     8.59920420185232e-03     -4.07594244813497e-03    8.59920420185232e-03     -4.80408431899455e-02    
39531000.0000000         3436400.0000000          100.0000000              -2.14034863066069e-02    2.20574923638276e-02     -8.66306402214819e-03    2.20574923638276e-02     2.22485281443415e-02     -1.63269822134887e-03    -8.66306402214819e-03    -1.63269822134887e-03    -8.45041837243594e-04    
39531100.0000000         3436400.0000000          100.0000000              -2.82611541698828e-02    2.64826500266829e-02     -4.76414199866081e-03    2.64826500266829e-02     2.26751214370792e-02     -3.08448214005129e-03    -4.76414199866081e-03    -3.08448214005129e-03    5.58603273302079e-03     
39531200.0000000         3436400.0000000          100.0000000              -3.35886361660188e-02    3.20386257647496e-02     1.18617998557113e-03     3.20386257647496e-02     2.29527545271597e-02     -5.23041749304991e-03    1.18617998557113e-03     -5.23041749304991e-03    1.06358816382461e-02     
39531300.0000000         3436400.0000000          100.0000000              -3.88589881482077e-02    3.88322687298902e-02     7.65997200254336e-03     3.88322687298902e-02     2.32941063040875e-02     -8.15858849653682e-03    7.65997200254336e-03     -8.15858849653682e-03    1.55648818439938e-02     
39531400.0000000         3436400.0000000          100.0000000              -4.51530128423622e-02    4.78787666527398e-02     1.33090712370536e-02     4.78787666527398e-02     2.38918879926291e-02     -1.26598640122655e-02    1.33090712370536e-02     -1.26598640122655e-02    2.12611248490039e-02     
39531500.0000000         3436400.0000000          100.0000000              -5.30244529422687e-02    5.82258118911249e-02     2.42805391732806e-02     5.82258118911249e-02     2.36448008310657e-02     -2.01896034446926e-02    2.42805391732806e-02     -2.01896034446926e-02    2.93796521105783e-02     
39531600.0000000         3436400.0000000          100.0000000              -5.82372163965807e-02    6.99399161585492e-02     3.81553742818750e-02     6.99399161585492e-02     2.31911323437362e-02     -2.95137097292706e-02    3.81553742818750e-02     -2.95137097292706e-02    3.50460840530883e-02     
39531700.0000000         3436400.0000000          100.0000000              -5.98744661494937e-02    8.35523899530363e-02     5.50287625318624e-02     8.35523899530363e-02     2.16472889449481e-02     -4.23249348332738e-02    5.50287625318624e-02     -4.23249348332738e-02    3.82271772045240e-02     
39531800.0000000         3436400.0000000          100.0000000              -5.77204354382433e-02    9.86337188118165e-02     7.27915336756114e-02     9.86337188118165e-02     1.82864615631719e-02     -5.94197920629325e-02    7.27915336756114e-02     -5.94197920629325e-02    3.94339738744834e-02     
39531900.0000000         3436400.0000000          100.0000000              -5.09653307910826e-02    1.14401963644754e-01     9.23634255759555e-02     1.14401963644754e-01     1.23309428431049e-02     -8.22484575943581e-02    9.23634255759555e-02     -8.22484575943581e-02    3.86343879487378e-02     
39532000.0000000         3436400.0000000          100.0000000              -3.62228301706848e-02    1.29832720987957e-01     1.13702791239377e-01     1.29832720987957e-01     3.57026681110655e-03     -1.11360560420493e-01    1.13702791239377e-01     -1.11360560420493e-01    3.26525633590615e-02     
39532100.0000000         3436400.0000000          100.0000000              -1.34371942714536e-02    1.42739707693984e-01     1.32678331722038e-01     1.42739707693984e-01     -8.90754186883474e-03    -1.47751045849775e-01    1.32678331722038e-01     -1.47751045849775e-01    2.23447361400327e-02     
39532200.0000000         3436400.0000000          100.0000000              1.70336805060385e-02     1.49698468531065e-01     1.48370634729199e-01     1.49698468531065e-01     -2.47704789818502e-02    -1.91558348057145e-01    1.48370634729199e-01     -1.91558348057145e-01    7.73679847679373e-03     
39532300.0000000         3436400.0000000          100.0000000              5.76885633659165e-02     1.48485888276800e-01     1.57421486028643e-01     1.48485888276800e-01     -4.13688842817137e-02    -2.41795776158792e-01    1.57421486028643e-01     -2.41795776158792e-01    -1.63196790855630e-02    
39532400.0000000         3436400.0000000          100.0000000              1.01416488516355e-01     1.33561990722284e-01     1.50901933198721e-01     1.33561990722284e-01     -5.71791256909682e-02    -2.92069946110089e-01    1.50901933198721e-01     -2.92069946110089e-01    -4.42373628269024e-02    
39532500.0000000         3436400.0000000          100.0000000              1.38148276346491e-01     1.08444465314363e-01     1.31328400296220e-01     1.08444465314363e-01     -7.29851845522614e-02    -3.39061377306957e-01    1.31328400296220e-01     -3.39061377306957e-01    -6.51630917980647e-02    
39532600.0000000         3436400.0000000          100.0000000              1.64104770364778e-01     6.82287479123174e-02     1.06216493801564e-01     6.82287479123174e-02     -8.37823776165234e-02    -3.79450398852191e-01    1.06216493801564e-01     -3.79450398852191e-01    -8.03223927484139e-02    
39532700.0000000         3436400.0000000          100.0000000              1.74629301280367e-01     1.67212022610543e-02     7.97094298250010e-02     1.67212022610543e-02     -8.34044717932395e-02    -4.00869808457834e-01    7.97094298250010e-02     -4.00869808457834e-01    -9.12248294886465e-02    
39532800.0000000         3436400.0000000          100.0000000              1.90877252308879e-01     -4.67612672191521e-02    6.51208324295450e-02     -4.67612672191521e-02    -6.89865060715466e-02    -3.96627878817921e-01    6.51208324295450e-02     -3.96627878817921e-01    -1.21890746235916e-01    
39532900.0000000         3436400.0000000          100.0000000              1.89966237184157e-01     -9.59738063818331e-02    2.49687975851848e-03     -9.59738063818331e-02    -4.93516177531248e-02    -3.48983502105563e-01    2.49687975851848e-03     -3.48983502105563e-01    -1.40614619429589e-01    
39533000.0000000         3436400.0000000          100.0000000              1.57787447664980e-01     -1.15882587515761e-01    -1.57555195373641e-02    -1.15882587515761e-01    -3.56549658801276e-02    -3.07391045735453e-01    -1.57555195373641e-02    -3.07391045735453e-01    -1.22132481785674e-01    
39533100.0000000         3436400.0000000          100.0000000              1.41756407112722e-01     -1.40327117759067e-01    -2.36781200335156e-02    -1.40327117759067e-01    -2.28699741940993e-03    -2.56528485642567e-01    -2.36781200335156e-02    -2.56528485642567e-01    -1.39469409693178e-01    
39533200.0000000         3436400.0000000          100.0000000              1.34326734616513e-01     -1.20948733427081e-01    -2.01483245456247e-02    -1.20948733427081e-01    4.24445446048220e-02     -2.17339707345558e-01    -2.01483245456247e-02    -2.17339707345558e-01    -1.76771279221573e-01    
39533300.0000000         3436400.0000000          100.0000000              1.35243672778647e-01     -1.02466516382984e-01    -1.26210558689616e-01    -1.02466516382984e-01    4.07000078261950e-02     -2.57038064403322e-01    -1.26210558689616e-01    -2.57038064403322e-01    -1.75943680607233e-01    
39533400.0000000         3436400.0000000          100.0000000              8.47573024467144e-02     -1.83553647746261e-01    -1.25093252637276e-01    -1.83553647746261e-01    6.56078167783526e-02     -2.36406713875208e-01    -1.25093252637276e-01    -2.36406713875208e-01    -1.50365119225939e-01    
39533500.0000000         3436400.0000000          100.0000000              2.14503440954056e-03     -1.67161720767663e-01    -1.15987689110878e-01    -1.67161720767663e-01    8.40789697905218e-02     -1.26696142154814e-01    -1.15987689110878e-01    -1.26696142154814e-01    -8.62240042018521e-02    
39533600.0000000         3436400.0000000          100.0000000              4.93843952289284e-03     -1.48749334973281e-01    -6.65663890498196e-02    -1.48749334973281e-01    7.67029269555419e-02     -7.39796428367297e-02    -6.65663890498196e-02    -7.39796428367297e-02    -8.16413664791812e-02    
39533700.0000000         3436400.0000000          100.0000000              1.66316063608739e-02     -1.13613204154579e-01    -7.01626178292074e-02    -1.13613204154579e-01    7.43354613858637e-02     -3.62792694147136e-02    -7.01626178292074e-02    -3.62792694147136e-02    -9.09670677460854e-02    
39533800.0000000         3436400.0000000          100.0000000              -5.60151518339614e-04    -8.66602052051324e-02    -7.18437565011379e-02    -8.66602052051324e-02    7.91325677994179e-02     -2.35428049304772e-02    -7.18437565011379e-02    -2.35428049304772e-02    -7.85724162820509e-02    
39533900.0000000         3436400.0000000          100.0000000              -7.67304902018002e-03    -7.58679072585801e-02    -5.71368871195133e-02    -7.58679072585801e-02    8.01241673068456e-02     -9.15218990921977e-03    -5.71368871195133e-02    -9.15218990921977e-03    -7.24511182865137e-02    
39534000.0000000         3436400.0000000          100.0000000              -1.00978222129842e-02    -6.55926158875038e-02    -5.16698851021581e-02    -6.55926158875038e-02    7.85160612066660e-02     5.06183139709922e-03     -5.16698851021581e-02    5.06183139709922e-03     -6.84182389939189e-02    
39534100.0000000         3436400.0000000          100.0000000              -9.05557027342190e-03    -5.95689775847395e-02    -4.13400409777530e-02    -5.95689775847395e-02    7.12077403003392e-02     2.26058729567393e-02     -4.13400409777530e-02    2.26058729567393e-02     -6.21521700266240e-02    
39534200.0000000         3436400.0000000          100.0000000              -2.05189609841516e-03    -3.58437872696036e-02    -4.97512208591073e-02    -3.58437872696036e-02    6.03538528082180e-02     3.75228366644052e-02     -4.97512208591073e-02    3.75228366644052e-02     -5.83019567093247e-02    
39534300.0000000         3436400.0000000          100.0000000              -1.53429340890935e-02    -2.40651904757909e-02    -3.39229962213041e-02    -2.40651904757909e-02    5.56576675355722e-02     2.91339331036505e-02     -3.39229962213041e-02    2.91339331036505e-02     -4.03147334456846e-02    
39534400.0000000         3436400.0000000          100.0000000              -8.42775794362676e-03    -1.52452516390644e-02    -2.32111105027761e-02    -1.52452516390644e-02    5.16562026492079e-02     2.98358179642172e-02     -2.32111105027761e-02    2.98358179642172e-02     -4.32284447058482e-02    
39534500.0000000         3436400.0000000          100.0000000              -2.21098908965287e-03    -7.73376443821413e-03    -1.57871539100347e-02    -7.73376443821413e-03    4.97272016756281e-02     2.64837792560281e-02     -1.57871539100347e-02    2.64837792560281e-02     -4.75162125857582e-02    
39534600.0000000         3436400.0000000          100.0000000              4.52307201761240e-03     -3.18490674983875e-03    -1.98562546125744e-02    -3.18490674983875e-03    5.21960158971169e-02     2.35521934931237e-02     -1.98562546125744e-02    2.35521934931237e-02     -5.67190879143572e-02    
39534700.0000000         3436400.0000000          100.0000000              -2.46778256008985e-03    -9.94333114229890e-05    -1.91364666500910e-02    -9.94333114229890e-05    5.25368072866094e-02     1.92755221274030e-02     -1.91364666500910e-02    1.92755221274030e-02     -5.00690247263806e-02    
39534800.0000000         3436400.0000000          100.0000000              -6.59033179186150e-04    1.46824326103211e-03     -1.31516764833257e-02    1.46824326103211e-03     4.88217007018771e-02     1.61735408790004e-02     -1.31516764833257e-02    1.61735408790004e-02     -4.81626675230817e-02    
39534900.0000000         3436400.0000000          100.0000000              3.00733697923217e-03     4.12028594025114e-03     -1.28503056521369e-02    4.12028594025114e-03     4.34795306793236e-02     1.19310273949903e-02     -1.28503056521369e-02    1.19310273949903e-02     -4.64868676585517e-02    
39535000.0000000         3436400.0000000          100.0000000              1.67585864385108e-03     4.17057422060381e-03     -7.65627655176451e-03    4.17057422060381e-03     4.02381446237733e-02     4.85771553183483e-03     -7.65627655176451e-03    4.85771553183483e-03     -4.19140032676242e-02    
39531000.0000000         3436500.0000000          100.0000000              -1.74918640017107e-02    2.22085092124589e-02     -9.82655635738814e-03    2.22085092124589e-02     1.99367946412181e-02     -5.68402985297132e-04    -9.82655635738814e-03    -5.68402985297132e-04    -2.44493063937855e-03    
39531100.0000000         3436500.0000000          100.0000000              -2.33983382976109e-02    2.65180892763799e-02     -6.40274314095737e-03    2.65180892763799e-02     1.97256705940851e-02     -1.86715124206737e-03    -6.40274314095737e-03    -1.86715124206737e-03    3.67266770324099e-03     
39531200.0000000         3436500.0000000          100.0000000              -2.74085781731532e-02    3.19462050938614e-02     -9.41031693954968e-04    3.19462050938614e-02     1.94546285509617e-02     -3.43934315065925e-03    -9.41031693954968e-04    -3.43934315065925e-03    7.95394962177666e-03     
39531300.0000000         3436500.0000000          100.0000000              -3.09260583766310e-02    3.91232674582199e-02     4.04670803803833e-03     3.91232674582199e-02     1.92508103116801e-02     -6.29147722061893e-03    4.04670803803833e-03     -6.29147722061893e-03    1.16752480649004e-02     
39531400.0000000         3436500.0000000          100.0000000              -3.59327472072568e-02    4.72369533583048e-02     7.76824262339046e-03     4.72369533583048e-02     1.87284702941087e-02     -1.12061670288976e-02    7.76824262339046e-03     -1.12061670288976e-02    1.72042769138366e-02     
39531500.0000000         3436500.0000000          100.0000000              -4.23211329610467e-02    5.68015212588509e-02     1.62270845247449e-02     5.68015212588509e-02     1.69190564379842e-02     -1.73871238404310e-02    1.62270845247449e-02     -1.73871238404310e-02    2.54020765217643e-02     
39531600.0000000         3436500.0000000          100.0000000              -4.60346635537633e-02    6.78189723201388e-02     2.74327893451618e-02     6.78189723201388e-02     1.39317326912702e-02     -2.62700704580769e-02    2.74327893451618e-02     -2.62700704580769e-02    3.21029308622047e-02     
39531700.0000000         3436500.0000000          100.0000000              -4.65284890077936e-02    8.00412844648726e-02     4.05767795932424e-02     8.00412844648726e-02     9.91726033789319e-03     -3.82842703642467e-02    4.05767795932424e-02     -3.82842703642467e-02    3.66112286701497e-02     
39531800.0000000         3436500.0000000          100.0000000              -4.34044028739551e-02    9.25466324829733e-02     5.43016616097776e-02     9.25466324829733e-02     4.03705684294122e-03     -5.36471594677391e-02    5.43016616097776e-02     -5.36471594677391e-02    3.93673460302067e-02     
39531900.0000000         3436500.0000000          100.0000000              -3.64131160564513e-02    1.05391258049956e-01     6.87812768485928e-02     1.05391258049956e-01     -4.78755616154181e-03    -7.27520674902800e-02    6.87812768485928e-02     -7.27520674902800e-02    4.12006722182510e-02     
39532000.0000000         3436500.0000000          100.0000000              -2.34390477147152e-02    1.17526481148101e-01     8.42614021031736e-02     1.17526481148101e-01     -1.69509646823577e-02    -9.65657052705316e-02    8.42614021031736e-02     -9.65657052705316e-02    4.03900123977008e-02     
39532100.0000000         3436500.0000000          100.0000000              -4.87792992404782e-03    1.26789466879817e-01     9.69619324798700e-02     1.26789466879817e-01     -3.21124011595250e-02    -1.25627496411194e-01    9.69619324798700e-02     -1.25627496411194e-01    3.69903310820882e-02     
39532200.0000000         3436500.0000000          100.0000000              2.01214501267568e-02     1.31595008629840e-01     1.08180920876557e-01     1.31595008629840e-01     -4.94513036859192e-02    -1.58343752184721e-01    1.08180920876557e-01     -1.58343752184721e-01    2.93298535602682e-02     
39532300.0000000         3436500.0000000          100.0000000              5.08793402217466e-02     1.29474751360870e-01     1.11630937142243e-01     1.29474751360870e-01     -6.90848093196108e-02    -1.95279137054374e-01    1.11630937142243e-01     -1.95279137054374e-01    1.82054690980397e-02     
39532400.0000000         3436500.0000000          100.0000000              8.11756671070149e-02     1.17261328043449e-01     1.08024278642195e-01     1.17261328043449e-01     -8.89048086928425e-02    -2.35128537054491e-01    1.08024278642195e-01     -2.35128537054491e-01    7.72914158322372e-03     
39532500.0000000         3436500.0000000          100.0000000              1.08100821790026e-01     9.22930722425779e-02     9.55993983031971e-02     9.22930722425779e-02     -1.05418161303669e-01    -2.68383102564973e-01    9.55993983031971e-02     -2.68383102564973e-01    -2.68266048606922e-03    
39532600.0000000         3436500.0000000          100.0000000              1.22208481760547e-01     5.99706082760621e-02     7.85980775445204e-02     5.99706082760621e-02     -1.19482545696383e-01    -2.91515964778144e-01    7.85980775445204e-02     -2.91515964778144e-01    -2.72593606453487e-03    
39532700.0000000         3436500.0000000          100.0000000              1.24223872465440e-01     2.03999726260517e-02     6.99271111738442e-02     2.03999726260517e-02     -1.22680158241733e-01    -3.02605944779705e-01    6.99271111738442e-02     -3.02605944779705e-01    -1.54371422302783e-03    
39532800.0000000         3436500.0000000          100.0000000              1.35821934697869e-01     -1.90145959925123e-02    8.00341440906330e-02     -1.90145959925123e-02    -1.00457756823773e-01    -3.05315603737355e-01    8.00341440906330e-02     -3.05315603737355e-01    -3.53641778735806e-02    
39532900.0000000         3436500.0000000          100.0000000              1.59114138187305e-01     -7.48090261464415e-02    6.10897845280320e-02     -7.48090261464415e-02    -7.16669555446476e-02    -2.75139515280862e-01    6.10897845280320e-02     -2.75139515280862e-01    -8.74471826430807e-02    
39533000.0000000         3436500.0000000          100.0000000              1.39929183842400e-01     -9.19374476954160e-02    1.09494527458185e-02     -9.19374476954160e-02    -4.23903295367130e-02    -2.36053000101184e-01    1.09494527458185e-02     -2.36053000101184e-01    -9.75388543075559e-02    
39533100.0000000         3436500.0000000          100.0000000              1.36363946476479e-01     -1.01834483561989e-01    1.61742806933452e-02     -1.01834483561989e-01    -1.34779915662773e-02    -2.16732479954322e-01    1.61742806933452e-02     -2.16732479954322e-01    -1.22885954910833e-01    
39533200.0000000         3436500.0000000          100.0000000              1.48328045859528e-01     -1.06986723987252e-01    -3.12792088500400e-02    -1.06986723987252e-01    6.00857497893657e-03     -2.05422572317263e-01    -3.12792088500400e-02    -2.05422572317263e-01    -1.54336620836452e-01    
39533300.0000000         3436500.0000000          100.0000000              1.22185549393276e-01     -1.27229588376773e-01    -1.16193745590998e-01    -1.27229588376773e-01    4.77971371803210e-03     -1.91046749560560e-01    -1.16193745590998e-01    -1.91046749560560e-01    -1.26965263111075e-01    
39533400.0000000         3436500.0000000          100.0000000              4.16031375441517e-02     -1.28971491045204e-01    -8.17640200510037e-02    -1.28971491045204e-01    3.68615147917917e-04     -1.76056488773195e-01    -8.17640200510037e-02    -1.76056488773195e-01    -4.19717526916810e-02    
39533500.0000000         3436500.0000000          100.0000000              -5.35620682365048e-03    -1.61600767262231e-01    -4.86612578907118e-02    -1.61600767262231e-01    1.51091811383143e-02     -1.43726067225272e-01    -4.86612578907118e-02    -1.43726067225272e-01    -9.75297431580675e-03    
39533600.0000000         3436500.0000000          100.0000000              4.03996119359846e-02     -1.53028508485775e-01    -6.01204747922963e-03    -1.53028508485775e-01    3.20720188598480e-02     -6.38627266622314e-02    -6.01204747922963e-03    -6.38627266622314e-02    -7.24716307967995e-02    
39533700.0000000         3436500.0000000          100.0000000              5.54457002434004e-02     -1.01178236168717e-01    -5.08272818182766e-02    -1.01178236168717e-01    4.25889365645672e-02     -2.94380258058773e-02    -5.08272818182766e-02    -2.94380258058773e-02    -9.80346368069335e-02    
39533800.0000000         3436500.0000000          100.0000000              1.27698898478265e-02     -8.11650770571290e-02    -6.40874499696317e-02    -8.11650770571290e-02    6.01580360058457e-02     -2.22720933709987e-02    -6.40874499696317e-02    -2.22720933709987e-02    -7.29279258534358e-02    
39533900.0000000         3436500.0000000          100.0000000              3.04926066198773e-04     -7.19922794937159e-02    -4.37901984861150e-02    -7.19922794937159e-02    6.91848220727995e-02     -1.48744578519403e-02    -4.37901984861150e-02    -1.48744578519403e-02    -6.94897481402355e-02    
39534000.0000000         3436500.0000000          100.0000000              -1.70929005108078e-03    -6.54035229199516e-02    -4.10169747781367e-02    -6.54035229199516e-02    7.12184843844858e-02     -4.26290247333933e-03    -4.10169747781367e-02    -4.26290247333933e-03    -6.95091943325177e-02    
39534100.0000000         3436500.0000000          100.0000000              -2.98022147218482e-03    -6.12201450662288e-02    -1.44053992053199e-02    -6.12201450662288e-02    7.51084869707125e-02     7.78790423479127e-03     -1.44053992053199e-02    7.78790423479127e-03     -7.21282655002387e-02    
39534200.0000000         3436500.0000000          100.0000000              2.35129275775800e-02     -5.25946218968128e-02    -4.66992691916376e-02    -5.25946218968128e-02    6.93365120855061e-02     3.25883660855384e-02     -4.66992691916376e-02    3.25883660855384e-02     -9.28494396639869e-02    
39534300.0000000         3436500.0000000          100.0000000              -6.22403549963863e-03    -2.77141298993529e-02    -3.49480240601430e-02    -2.77141298993529e-02    5.27125015110679e-02     4.16381915699854e-02     -3.49480240601430e-02    4.16381915699854e-02     -4.64884660113084e-02    
39534400.0000000         3436500.0000000          100.0000000              2.25362100237918e-03     -1.43292364676543e-02    -2.59936530078064e-02    -1.43292364676543e-02    5.85347392986497e-02     3.53468279382113e-02     -2.59936530078064e-02    3.53468279382113e-02     -6.07883603003782e-02    
39534500.0000000         3436500.0000000          100.0000000              2.74793902478581e-03     -7.45290212197322e-03    -2.30391086631176e-02    -7.45290212197322e-03    5.74781688745863e-02     2.50412736205932e-02     -2.30391086631176e-02    2.50412736205932e-02     -6.02261078999457e-02    
39534600.0000000         3436500.0000000          100.0000000              9.39449693928434e-03     -5.15456114420601e-03    -2.59265962295731e-02    -5.15456114420601e-03    5.40172940650138e-02     1.99609416359671e-02     -2.59265962295731e-02    1.99609416359671e-02     -6.34117910039959e-02    
39534700.0000000         3436500.0000000          100.0000000              -2.42350287231797e-03    -1.56065287297655e-03    -2.37713777187956e-02    -1.56065287297655e-03    4.87989491633554e-02     1.41006738656370e-02     -2.37713777187956e-02    1.41006738656370e-02     -4.63754462904904e-02    
39534800.0000000         3436500.0000000          100.0000000              5.82706717316427e-04     -1.94309068323087e-03    -1.39669278300963e-02    -1.94309068323087e-03    4.79550543804302e-02     1.05935892980719e-02     -1.39669278300963e-02    1.05935892980719e-02     -4.85377610980659e-02    
39534900.0000000         3436500.0000000          100.0000000              4.76488629559635e-03     -1.04226237161149e-03    -1.55622813017895e-02    -1.04226237161149e-03    4.52749810297137e-02     9.97600188339385e-03     -1.55622813017895e-02    9.97600188339385e-03     -5.00398673254151e-02    
39535000.0000000         3436500.0000000          100.0000000              2.45894246694461e-03     6.03973668148893e-04     -1.30297201592960e-02    6.03973668148893e-04     4.04056740413449e-02     9.14181130849879e-03     -1.30297201592960e-02    9.14181130849879e-03     -4.28646165080449e-02    
39531000.0000000         3436600.0000000          100.0000000              -1.37054910483187e-02    2.17675442659750e-02     -1.07829863841412e-02    2.17675442659750e-02     1.75346801563610e-02     6.47680770432417e-04     -1.07829863841412e-02    6.47680770432417e-04     -3.82918910788373e-03    
