x(m)                     y(m)                     z(m)                     Magnetic_Potential       Magnetic_x(nT)           Magnetic_y(nT)           Magnetic_z(nT)           
39534600.0000000         3436300.0000000          100.0000000              -4.07631281437671e-03    -2.48629313802857e+02    2.85697305477065e+01     -3.73825501390661e+02    
39534700.0000000         3436300.0000000          100.0000000              -4.05184810095964e-03    -2.40896072228889e+02    2.56513070594539e+01     -3.75116661414893e+02    
39534800.0000000         3436300.0000000          100.0000000              -4.02807572238254e-03    -2.34860075709861e+02    2.31898247648623e+01     -3.77449382799561e+02    
39534900.0000000         3436300.0000000          100.0000000              -4.00481745930158e-03    -2.30567816417558e+02    2.10909140425489e+01     -3.80188913577902e+02    
39535000.0000000         3436300.0000000          100.0000000              -3.98191792354391e-03    -2.27620731962140e+02    1.93255550293970e+01     -3.82903595938022e+02    
39531000.0000000         3436400.0000000          100.0000000              -4.80068423971698e-03    -6.11983704088188e+01    -3.65889570148701e+01    -4.83785305960071e+02    
39531100.0000000         3436400.0000000          100.0000000              -4.79502088025612e-03    -5.19216518711719e+01    -4.35700205453072e+01    -4.89219404912684e+02    
39531200.0000000         3436400.0000000          100.0000000              -4.79032363908689e-03    -4.19268243263772e+01    -5.18902088942149e+01    -4.96490187771826e+02    
39531300.0000000         3436400.0000000          100.0000000              -4.78665409899267e-03    -3.13827065843208e+01    -6.17996306453901e+01    -5.05812901888095e+02    
39531400.0000000         3436400.0000000          100.0000000              -4.78406033062839e-03    -2.04231411884639e+01    -7.36114281901598e+01    -5.17468663548310e+02    
39531500.0000000         3436400.0000000          100.0000000              -4.78257927661221e-03    -9.21794435628935e+00    -8.75976156160463e+01    -5.32051886844004e+02    
39531600.0000000         3436400.0000000          100.0000000              -4.78219896588673e-03    1.45646820265212e+00     -1.03953449028754e+02    -5.50121635890767e+02    
39531700.0000000         3436400.0000000          100.0000000              -4.78282230910824e-03    1.06693190252282e+01     -1.22888909303380e+02    -5.72006390121571e+02    
39531800.0000000         3436400.0000000          100.0000000              -4.78424469384450e-03    1.72388698324406e+01     -1.44456765493179e+02    -5.97780410595819e+02    
39531900.0000000         3436400.0000000          100.0000000              -4.78613640413158e-03    1.98001473622249e+01     -1.68492844715209e+02    -6.27355450882309e+02    
39532000.0000000         3436400.0000000          100.0000000              -4.78801416699274e-03    1.66328222550626e+01     -1.94467975849012e+02    -6.60303450083773e+02    
39532100.0000000         3436400.0000000          100.0000000              -4.78921133254424e-03    5.91797657591020e+00     -2.21359493452958e+02    -6.95405689757453e+02    
39532200.0000000         3436400.0000000          100.0000000              -4.78889627511725e-03    -1.38239866569602e+01    -2.47556461050218e+02    -7.30850047947678e+02    
39532300.0000000         3436400.0000000          100.0000000              -4.78610928076248e-03    -4.36441697443494e+01    -2.70951896377424e+02    -7.64144991033438e+02    
39532400.0000000         3436400.0000000          100.0000000              -4.77983526508174e-03    -8.33704951274668e+01    -2.88914675562831e+02    -7.91841797490848e+02    
39532500.0000000         3436400.0000000          100.0000000              -4.76917091691443e-03    -1.31003360495025e+02    -2.99081063399788e+02    -8.10741767468493e+02    
39532600.0000000         3436400.0000000          100.0000000              -4.75347615890351e-03    -1.83361020200881e+02    -2.99294277298981e+02    -8.18763492629811e+02    
39532700.0000000         3436400.0000000          100.0000000              -4.73247381792582e-03    -2.36436660021397e+02    -2.88067594499623e+02    -8.15099742380897e+02    
39532800.0000000         3436400.0000000          100.0000000              -4.70628160821253e-03    -2.86902057214144e+02    -2.65248089203061e+02    -8.00736957676987e+02    
39532900.0000000         3436400.0000000          100.0000000              -4.67526218382164e-03    -3.31900141192096e+02    -2.33127914608707e+02    -7.74371136997311e+02    
39533000.0000000         3436400.0000000          100.0000000              -4.64027676533034e-03    -3.65998160693207e+02    -1.96136296667471e+02    -7.40312572965825e+02    
39533100.0000000         3436400.0000000          100.0000000              -4.60239006520517e-03    -3.90197148981717e+02    -1.56134146431703e+02    -7.03415203379182e+02    
39533200.0000000         3436400.0000000          100.0000000              -4.56253556371238e-03    -4.05763087819540e+02    -1.18055653472413e+02    -6.65615112029082e+02    
39533300.0000000         3436400.0000000          100.0000000              -4.52135530479803e-03    -4.16100829376694e+02    -8.43851436513731e+01    -6.23522036363858e+02    
39533400.0000000         3436400.0000000          100.0000000              -4.47977464864205e-03    -4.14464876171853e+02    -4.97974065225400e+01    -5.82240527696206e+02    
39533500.0000000         3436400.0000000          100.0000000              -4.43877031503565e-03    -4.04474673210583e+02    -1.92381039220686e+01    -5.45023091665414e+02    
39533600.0000000         3436400.0000000          100.0000000              -4.39892560476542e-03    -3.92755604814111e+02    3.61363241264610e+00     -5.15272832351304e+02    
39533700.0000000         3436400.0000000          100.0000000              -4.36019322283193e-03    -3.81622834854181e+02    1.88027133711717e+01     -4.87419348111578e+02    
39533800.0000000         3436400.0000000          100.0000000              -4.32270073872803e-03    -3.67692770987233e+02    2.79650577513204e+01     -4.61143889357578e+02    
39533900.0000000         3436400.0000000          100.0000000              -4.28672646421905e-03    -3.51687165453149e+02    3.36890750775921e+01     -4.38667905976901e+02    
39534000.0000000         3436400.0000000          100.0000000              -4.25238051122748e-03    -3.35099876290924e+02    3.67802698685793e+01     -4.19678653400591e+02    
39534100.0000000         3436400.0000000          100.0000000              -4.21971479571031e-03    -3.18313620011921e+02    3.79933140042591e+01     -4.04539235693325e+02    
39534200.0000000         3436400.0000000          100.0000000              -4.18867311378726e-03    -3.02556509452722e+02    3.70466372810152e+01     -3.92472120943233e+02    
39534300.0000000         3436400.0000000          100.0000000              -4.15922998967268e-03    -2.86456036480925e+02    3.45595043572579e+01     -3.84195778485473e+02    
39534400.0000000         3436400.0000000          100.0000000              -4.13130407272350e-03    -2.72465066729414e+02    3.18646997834897e+01     -3.79945263446489e+02    
39534500.0000000         3436400.0000000          100.0000000              -4.10466200244198e-03    -2.60790679401934e+02    2.90052457846253e+01     -3.78153916502013e+02    
39534600.0000000         3436400.0000000          100.0000000              -4.07906516438084e-03    -2.51473202249821e+02    2.63134164995430e+01     -3.77682570194621e+02    
39534700.0000000         3436400.0000000          100.0000000              -4.05433070972978e-03    -2.43412443489279e+02    2.38206034648234e+01     -3.78052801727913e+02    
39534800.0000000         3436400.0000000          100.0000000              -4.03032308164986e-03    -2.37070806861757e+02    2.16542852569062e+01     -3.79648038855003e+02    
39534900.0000000         3436400.0000000          100.0000000              -4.00685400544526e-03    -2.32560027074652e+02    1.96623983478652e+01     -3.81601951572778e+02    
39535000.0000000         3436400.0000000          100.0000000              -3.98377741105592e-03    -2.29156062548736e+02    1.79088655956487e+01     -3.83772080527945e+02    
39531000.0000000         3436500.0000000          100.0000000              -4.79677312945317e-03    -6.77642586271086e+01    -4.14648104216852e+01    -4.80807448621422e+02    
39531100.0000000         3436500.0000000          100.0000000              -4.79039385771355e-03    -5.97097858782689e+01    -4.87626391546900e+01    -4.85377853987886e+02    
39531200.0000000         3436500.0000000          100.0000000              -4.78484712771348e-03    -5.11724961377018e+01    -5.73874918134514e+01    -4.91527267673120e+02    
39531300.0000000         3436500.0000000          100.0000000              -4.78016854809269e-03    -4.23647544386718e+01    -6.76021519509214e+01    -4.99356258239091e+02    
39531400.0000000         3436500.0000000          100.0000000              -4.77637916149170e-03    -3.33897551158261e+01    -7.96306170744415e+01    -5.09016197470187e+02    
39531500.0000000         3436500.0000000          100.0000000              -4.77349245776961e-03    -2.43974006918645e+01    -9.36684341410144e+01    -5.21011680914287e+02    
39531600.0000000         3436500.0000000          100.0000000              -4.77147601672447e-03    -1.61131460019105e+01    -1.09921306130880e+02    -5.35782110184695e+02    
39531700.0000000         3436500.0000000          100.0000000              -4.77021848834422e-03    -9.37561045248839e+00    -1.28480673016129e+02    -5.53507572910531e+02    
39531800.0000000         3436500.0000000          100.0000000              -4.76951611194389e-03    -5.18482145296465e+00    -1.49274010873306e+02    -5.74160995391698e+02    
39531900.0000000         3436500.0000000          100.0000000              -4.76905977292612e-03    -4.65576867729878e+00    -1.72052076806883e+02    -5.97532676192241e+02    
39532000.0000000         3436500.0000000          100.0000000              -4.76841978745422e-03    -9.09518420345205e+00    -1.96274317659085e+02    -6.23171613420096e+02    
39532100.0000000         3436500.0000000          100.0000000              -4.76703080001217e-03    -1.98137861746154e+01    -2.20957755295442e+02    -6.50063987130977e+02    
39532200.0000000         3436500.0000000          100.0000000              -4.76421440485668e-03    -3.78087805696220e+01    -2.44662856619620e+02    -6.76875859669552e+02    
39532300.0000000         3436500.0000000          100.0000000              -4.75920403999790e-03    -6.37090467390001e+01    -2.65587656501853e+02    -7.01594815035182e+02    
39532400.0000000         3436500.0000000          100.0000000              -4.75122694786284e-03    -9.69632114802438e+01    -2.81570405182825e+02    -7.21981323071612e+02    
39532500.0000000         3436500.0000000          100.0000000              -4.73961447879549e-03    -1.36075544721434e+02    -2.90335288904242e+02    -7.36018868891098e+02    
39532600.0000000         3436500.0000000          100.0000000              -4.72390524690283e-03    -1.78345375260781e+02    -2.90348713253638e+02    -7.42250422941597e+02    
39532700.0000000         3436500.0000000          100.0000000              -4.70394436508626e-03    -2.20615530755735e+02    -2.80767398618104e+02    -7.40920604651484e+02    
39532800.0000000         3436500.0000000          100.0000000              -4.67985798389234e-03    -2.60850532295140e+02    -2.61780149700941e+02    -7.33545893085725e+02    
39532900.0000000         3436500.0000000          100.0000000              -4.65186499449486e-03    -2.98413825893862e+02    -2.33672205838913e+02    -7.18955900663660e+02    
39533000.0000000         3436500.0000000          100.0000000              -4.62038446293923e-03    -3.29509884095611e+02    -2.00770778187960e+02    -6.96213894766007e+02    
39533100.0000000         3436500.0000000          100.0000000              -4.58623911625120e-03    -3.52629364547098e+02    -1.66002928867727e+02    -6.71121950050792e+02    
39533200.0000000         3436500.0000000          100.0000000              -4.55000343763124e-03    -3.71195964222022e+02    -1.31412599418966e+02    -6.42238412159510e+02    
39533300.0000000         3436500.0000000          100.0000000              -4.51222479261828e-03    -3.82699074228356e+02    -9.76765879308403e+01    -6.07961971905138e+02    
39533400.0000000         3436500.0000000          100.0000000              -4.47392817524980e-03    -3.82173544324487e+02    -6.62781794937620e+01    -5.75639151285410e+02    
39533500.0000000         3436500.0000000          100.0000000              -4.43591866867983e-03    -3.77218440702386e+02    -3.72291511707350e+01    -5.48586497159969e+02    
39533600.0000000         3436500.0000000          100.0000000              -4.39844610401208e-03    -3.73082361760997e+02    -1.30104147234122e+01    -5.26169802970768e+02    
39533700.0000000         3436500.0000000          100.0000000              -4.36127622455240e-03    -3.69530555409642e+02    2.79072315429617e+00     -4.99997426727370e+02    
39533800.0000000         3436500.0000000          100.0000000              -4.32476419003520e-03    -3.59690623547792e+02    1.31448803327259e+01     -4.73252511914476e+02    
39533900.0000000         3436500.0000000          100.0000000              -4.28945305860148e-03    -3.46362433852315e+02    2.06188149859035e+01     -4.50630800179412e+02    
39534000.0000000         3436500.0000000          100.0000000              -4.25551789722337e-03    -3.32105908881974e+02    2.57204856876936e+01     -4.31150927225449e+02    
39534100.0000000         3436500.0000000          100.0000000              -4.22307985922174e-03    -3.16759013923050e+02    2.88904185378991e+01     -4.15922751677340e+02    
39534200.0000000         3436500.0000000          100.0000000              -4.19206708694888e-03    -3.03592909596157e+02    3.05446634120717e+01     -4.02939032746786e+02    
39534300.0000000         3436500.0000000          100.0000000              -4.16245313679488e-03    -2.88506890877215e+02    2.98045917251304e+01     -3.92251034916612e+02    
39534400.0000000         3436500.0000000          100.0000000              -4.13429839020734e-03    -2.74979570647528e+02    2.78071060442201e+01     -3.86536694367611e+02    
39534500.0000000         3436500.0000000          100.0000000              -4.10739929002422e-03    -2.63340766197230e+02    2.55599774595613e+01     -3.83192258654572e+02    
39534600.0000000         3436500.0000000          100.0000000              -4.08155639247441e-03    -2.53886062814570e+02    2.34602099813816e+01     -3.81536757956819e+02    
39534700.0000000         3436500.0000000          100.0000000              -4.05659259482455e-03    -2.45517157439519e+02    2.14313082711637e+01     -3.80871311006189e+02    
39534800.0000000         3436500.0000000          100.0000000              -4.03239155575001e-03    -2.38880799975079e+02    1.96788374492000e+01     -3.82003582717393e+02    
39534900.0000000         3436500.0000000          100.0000000              -4.00874748911563e-03    -2.34246837741781e+02    1.81567607987025e+01     -3.83478105199336e+02    
39535000.0000000         3436500.0000000          100.0000000              -3.98550977945935e-03    -2.30675946880775e+02    1.67436424802224e+01     -3.85065939050446e+02    
39531000.0000000         3436600.0000000          100.0000000              -4.79242467280849e-03    -7.45435097549626e+01    -4.53399582416549e+01    -4.77852214969147e+02    
39531100.0000000         3436600.0000000          100.0000000              -4.78530885821800e-03    -6.76962280620704e+01    -5.27422368318408e+01    -4.81586271235345e+02    
39531200.0000000         3436600.0000000          100.0000000              -4.77889448057624e-03    -6.05780577685245e+01    -6.14331034032198e+01    -4.86641090731817e+02    
39531300.0000000         3436600.0000000          100.0000000              -4.77319390704924e-03    -5.34369438530847e+01    -7.15953745781160e+01    -4.92989968095156e+02    
39531400.0000000         3436600.0000000          100.0000000              -4.76820850235625e-03    -4.62603841640070e+01    -8.34124121017047e+01    -5.00731740048892e+02    
39531500.0000000         3436600.0000000          100.0000000              -4.76393526982991e-03    -3.92893244870626e+01    -9.70411741660939e+01    -5.10362162444892e+02    
39531600.0000000         3436600.0000000          100.0000000              -4.76032340746560e-03    -3.31416827505285e+01    -1.12627453850350e+02    -5.22123002329506e+02    
39531700.0000000         3436600.0000000          100.0000000              -4.75725593688374e-03    -2.85223017812310e+01    -1.30179792827729e+02    -5.36087744488774e+02    
39531800.0000000         3436600.0000000          100.0000000              -4.75454132868496e-03    -2.62379810588784e+01    -1.49543410554377e+02    -5.52238791173375e+02    
39531900.0000000         3436600.0000000          100.0000000              -4.75189992415111e-03    -2.72160427941179e+01    -1.70397505057649e+02    -5.70347625184956e+02    
39532000.0000000         3436600.0000000          100.0000000              -4.74895507300099e-03    -3.24692733012306e+01    -1.92206988666993e+02    -5.89916083606336e+02    
39532100.0000000         3436600.0000000          100.0000000              -4.74523528723806e-03    -4.28417761357283e+01    -2.14084217956697e+02    -6.10141369438113e+02    
39532200.0000000         3436600.0000000          100.0000000              -4.74019401699110e-03    -5.89825034521726e+01    -2.34824057729746e+02    -6.29989148041714e+02    
39532300.0000000         3436600.0000000          100.0000000              -4.73323554572731e-03    -8.11734869204896e+01    -2.52845542525296e+02    -6.48066521898152e+02    
39532400.0000000         3436600.0000000          100.0000000              -4.72377992232271e-03    -1.08726799255706e+02    -2.66436107278664e+02    -6.62816619102139e+02    
39532500.0000000         3436600.0000000          100.0000000              -4.71135722444560e-03    -1.40280870630639e+02    -2.73935758799694e+02    -6.73322660850247e+02    
39532600.0000000         3436600.0000000          100.0000000              -4.69564627262358e-03    -1.74121717860531e+02    -2.74106352064323e+02    -6.78820597718943e+02    
39532700.0000000         3436600.0000000          100.0000000              -4.67652909761383e-03    -2.08020581103207e+02    -2.66896475897307e+02    -6.79187097466343e+02    
39532800.0000000         3436600.0000000          100.0000000              -4.65410810531406e-03    -2.39945930079724e+02    -2.52368645980262e+02    -6.75282721813441e+02    
39532900.0000000         3436600.0000000          100.0000000              -4.62862145452546e-03    -2.69971985947080e+02    -2.30874734767779e+02    -6.69179046850231e+02    
39533000.0000000         3436600.0000000          100.0000000              -4.60018399834413e-03    -2.97511714716860e+02    -2.02942888064346e+02    -6.55829485888660e+02    
39533100.0000000         3436600.0000000          100.0000000              -4.56929833068269e-03    -3.19582281505162e+02    -1.72058645949655e+02    -6.38857939823861e+02    
39533200.0000000         3436600.0000000          100.0000000              -4.53638797571637e-03    -3.38112282278508e+02    -1.40074616575984e+02    -6.18581215293239e+02    
39533300.0000000         3436600.0000000          100.0000000              -4.50188056584966e-03    -3.50326411409880e+02    -1.08588600228532e+02    -5.93157261284714e+02    
39533400.0000000         3436600.0000000          100.0000000              -4.46664337831396e-03    -3.53163645893401e+02    -7.92758501310919e+01    -5.68839131575048e+02    
39533500.0000000         3436600.0000000          100.0000000              -4.43141851808652e-03    -3.50991585001103e+02    -5.29125088908667e+01    -5.49818863439333e+02    
39533600.0000000         3436600.0000000          100.0000000              -4.39632437968431e-03    -3.52314800891794e+02    -3.01731061071564e+01    -5.35578697624782e+02    
39533700.0000000         3436600.0000000          100.0000000              -4.36077854612445e-03    -3.57354968856365e+02    -1.29387844468460e+01    -5.10778817030500e+02    
39533800.0000000         3436600.0000000          100.0000000              -4.32528936627188e-03    -3.50531273303381e+02    -2.82138911136092e+00    -4.81924358915369e+02    
39533900.0000000         3436600.0000000          100.0000000              -4.29081457266103e-03    -3.38940839223894e+02    6.52068322326760e+00     -4.59613630348203e+02    
39534000.0000000         3436600.0000000          100.0000000              -4.25749254692213e-03    -3.27367643529063e+02    1.37182561907611e+01     -4.40375475807920e+02    
39534100.0000000         3436600.0000000          100.0000000              -4.22543824441312e-03    -3.13529960202537e+02    1.81307172139787e+01     -4.24680522159586e+02    
39534200.0000000         3436600.0000000          100.0000000              -4.19469962036125e-03    -3.01545560306412e+02    2.16277122722971e+01     -4.12787249457526e+02    
39534300.0000000         3436600.0000000          100.0000000              -4.16513320098137e-03    -2.89634749829490e+02    2.33621476931851e+01     -4.01420391629849e+02    
39534400.0000000         3436600.0000000          100.0000000              -4.13681630399244e-03    -2.76627138960160e+02    2.24603351991428e+01     -3.92786023850726e+02    
39534500.0000000         3436600.0000000          100.0000000              -4.10975133867989e-03    -2.65040351159380e+02    2.13503453079077e+01     -3.88203630740979e+02    
39534600.0000000         3436600.0000000          100.0000000              -4.08374048983822e-03    -2.55491797131603e+02    2.01101763083105e+01     -3.85562457596740e+02    
39534700.0000000         3436600.0000000          100.0000000              -4.05861550756528e-03    -2.47178248462958e+02    1.89318387951402e+01     -3.84210747466607e+02    
39534800.0000000         3436600.0000000          100.0000000              -4.03425340696064e-03    -2.40374382653189e+02    1.75285549833872e+01     -3.84538737475266e+02    
39534900.0000000         3436600.0000000          100.0000000              -4.01047436009157e-03    -2.35475598104914e+02    1.63207007934151e+01     -3.85675147437753e+02    
39535000.0000000         3436600.0000000          100.0000000              -3.98711671424332e-03    -2.31878454543466e+02    1.53288083293447e+01     -3.87024941609327e+02    
39531000.0000000         3436700.0000000          100.0000000              -4.78773652084771e-03    -8.13555162119298e+01    -4.82769034607418e+01    -4.75029852350995e+02    
39531100.0000000         3436700.0000000          100.0000000              -4.77988264649683e-03    -7.56754425017269e+01    -5.56052413577322e+01    -4.77950670662884e+02    
39531200.0000000         3436700.0000000          100.0000000              -4.77260578423695e-03    -6.98674215002919e+01    -6.41235205533454e+01    -4.81921943520265e+02    
39531300.0000000         3436700.0000000          100.0000000              -4.76590473655368e-03    -6.41870950279113e+01    -7.39418044249730e+01    -4.86947758799363e+02    
39531400.0000000         3436700.0000000          100.0000000              -4.75976313967218e-03    -5.86671784612172e+01    -8.52167691634035e+01    -4.93023286286048e+02    
39531500.0000000         3436700.0000000          100.0000000              -4.75416121675430e-03    -5.34672398174722e+01    -9.81124638263842e+01    -5.00501201285495e+02    
39531600.0000000         3436700.0000000          100.0000000              -4.74904093101151e-03    -4.91309923557360e+01    -1.12630891650173e+02    -5.09583383333411e+02    
39531700.0000000         3436700.0000000          100.0000000              -4.74428691460279e-03    -4.62379223639438e+01    -1.28753309547517e+02    -5.20298493498952e+02    
39531800.0000000         3436700.0000000          100.0000000              -4.73972398877751e-03    -4.54312239190650e+01    -1.46315350755962e+02    -5.32622683157275e+02    
39531900.0000000         3436700.0000000          100.0000000              -4.73510636676524e-03    -4.74580197345542e+01    -1.64948673882237e+02    -5.46344738242763e+02    
39532000.0000000         3436700.0000000          100.0000000              -4.73011145902744e-03    -5.30866309541178e+01    -1.84128974612475e+02    -5.61006268919751e+02    
39532100.0000000         3436700.0000000          100.0000000              -4.72435117661333e-03    -6.28476434911872e+01    -2.03064653190642e+02    -5.75951428248319e+02    
39532200.0000000         3436700.0000000          100.0000000              -4.71739167997916e-03    -7.71177487479640e+01    -2.20704188681382e+02    -5.90423673460596e+02    
39532300.0000000         3436700.0000000          100.0000000              -4.70877493681830e-03    -9.59377007120809e+01    -2.35875421444885e+02    -6.03428289743383e+02    
39532400.0000000         3436700.0000000          100.0000000              -4.69807411439945e-03    -1.18639953095297e+02    -2.47227075368367e+02    -6.14022546106680e+02    
39532500.0000000         3436700.0000000          100.0000000              -4.68495507972604e-03    -1.44095652735293e+02    -2.53661329711866e+02    -6.21685706878068e+02    
39532600.0000000         3436700.0000000          100.0000000              -4.66919967570472e-03    -1.71195042533578e+02    -2.54358408493417e+02    -6.26208594859319e+02    
39532700.0000000         3436700.0000000          100.0000000              -4.65070902802834e-03    -1.98492933655221e+02    -2.48921647209991e+02    -6.27122658629149e+02    
39532800.0000000         3436700.0000000          100.0000000              -4.62956231790785e-03    -2.24029270242155e+02    -2.37784539636032e+02    -6.25081185385567e+02    
39532900.0000000         3436700.0000000          100.0000000              -4.60594430912469e-03    -2.48125417060388e+02    -2.21299973835513e+02    -6.21250855650061e+02    
39533000.0000000         3436700.0000000          100.0000000              -4.58002655251983e-03    -2.69710314333275e+02    -1.98922271970363e+02    -6.15057086024879e+02    
39533100.0000000         3436700.0000000          100.0000000              -4.55207107366462e-03    -2.89527943708236e+02    -1.71626298453998e+02    -6.07683376333844e+02    
39533200.0000000         3436700.0000000          100.0000000              -4.52215930723789e-03    -3.08068974304999e+02    -1.43899136481076e+02    -5.95410038127275e+02    
39533300.0000000         3436700.0000000          100.0000000              -4.49062278864098e-03    -3.21795968766517e+02    -1.16564646776986e+02    -5.79009531493880e+02    
39533400.0000000         3436700.0000000          100.0000000              -4.45809626956637e-03    -3.27128948333409e+02    -9.13316834991069e+01    -5.60232457600169e+02    
39533500.0000000         3436700.0000000          100.0000000              -4.42532596212198e-03    -3.28296019497254e+02    -6.85861331314667e+01    -5.46910362995239e+02    
39533600.0000000         3436700.0000000          100.0000000              -4.39228790994088e-03    -3.33303014497669e+02    -4.97237641640947e+01    -5.35654934419601e+02    
39533700.0000000         3436700.0000000          100.0000000              -4.35846427862114e-03    -3.43327798748084e+02    -3.40291815813160e+01    -5.16528590638547e+02    
39533800.0000000         3436700.0000000          100.0000000              -4.32415395365122e-03    -3.39586593826515e+02    -1.96442015083168e+01    -4.85457143368645e+02    
39533900.0000000         3436700.0000000          100.0000000              -4.29076400178964e-03    -3.28817280371810e+02    -7.45789851281628e+00    -4.65604734906629e+02    
39534000.0000000         3436700.0000000          100.0000000              -4.25828317336956e-03    -3.20764901731390e+02    2.18776963188757e+00     -4.47877163017916e+02    
39534100.0000000         3436700.0000000          100.0000000              -4.22672162848138e-03    -3.09696597989910e+02    7.84283984514930e+00     -4.30718941020049e+02    
39534200.0000000         3436700.0000000          100.0000000              -4.19636634423182e-03    -2.98016895703848e+02    1.17548051918862e+01     -4.19511280898966e+02    
39534300.0000000         3436700.0000000          100.0000000              -4.16704798742447e-03    -2.88324217883101e+02    1.47251586331126e+01     -4.08892524343588e+02    
39534400.0000000         3436700.0000000          100.0000000              -4.13877052520076e-03    -2.76849801939741e+02    1.63906301471321e+01     -3.99000934345933e+02    
39534500.0000000         3436700.0000000          100.0000000              -4.11165113098183e-03    -2.65788164509053e+02    1.66247937224508e+01     -3.92975352335203e+02    
39534600.0000000         3436700.0000000          100.0000000              -4.08556118248823e-03    -2.56283830895290e+02    1.62409589749517e+01     -3.89484670717447e+02    
39534700.0000000         3436700.0000000          100.0000000              -4.06035157959674e-03    -2.48137599956196e+02    1.56820153319601e+01     -3.87730626957161e+02    
39534800.0000000         3436700.0000000          100.0000000              -4.03587964872033e-03    -2.41562635393593e+02    1.49237458887897e+01     -3.87323961923625e+02    
39534900.0000000         3436700.0000000          100.0000000              -4.01199757677554e-03    -2.36307479178720e+02    1.41064234042918e+01     -3.87930150787724e+02    
39535000.0000000         3436700.0000000          100.0000000              -3.98855950577151e-03    -2.32701696345032e+02    1.34512927463448e+01     -3.89240663001335e+02    
39531000.0000000         3436800.0000000          100.0000000              -4.78279686528620e-03    -8.80572411319839e+01    -5.03847912381711e+01    -4.72386183524695e+02    
39531100.0000000         3436800.0000000          100.0000000              -4.77422104862108e-03    -8.34355478198165e+01    -5.74719517160186e+01    -4.74547698386803e+02    
39531200.0000000         3436800.0000000          100.0000000              -4.76610975688008e-03    -7.88154057878096e+01    -6.56163896251880e+01    -4.77541222712627e+02    
39531300.0000000         3436800.0000000          100.0000000              -4.75845101562212e-03    -7.44074651093934e+01    -7.49213656951304e+01    -4.81357750283872e+02    
39531400.0000000         3436800.0000000          100.0000000              -4.75121655184166e-03    -7.03365567598341e+01    -8.54706639036536e+01    -4.85961178461133e+02    
39531500.0000000         3436800.0000000          100.0000000              -4.74437312618357e-03    -6.66205322755063e+01    -9.73709766166527e+01    -4.91540836890088e+02    
39531600.0000000         3436800.0000000          100.0000000              -4.73786457555200e-03    -6.37356115412664e+01    -1.10605374682235e+02    -4.98384322315904e+02    
39531700.0000000         3436800.0000000          100.0000000              -4.73158005470941e-03    -6.22232175745530e+01    -1.25076623604442e+02    -5.06427024105450e+02    
39531800.0000000         3436800.0000000          100.0000000              -4.72536024855594e-03    -6.25155999255233e+01    -1.40627697008310e+02    -5.15574439118178e+02    
39531900.0000000         3436800.0000000          100.0000000              -4.71899566029586e-03    -6.52404462047276e+01    -1.56936549245397e+02    -5.25747890673654e+02    
39532000.0000000         3436800.0000000          100.0000000              -4.71221368857840e-03    -7.09169554000797e+01    -1.73505403108765e+02    -5.36467559349718e+02    
39532100.0000000         3436800.0000000          100.0000000              -4.70470367686990e-03    -7.98501595947069e+01    -1.89599349315149e+02    -5.47315317619062e+02    
39532200.0000000         3436800.0000000          100.0000000              -4.69612504360296e-03    -9.23195566619545e+01    -2.04395136272150e+02    -5.57746826769291e+02    
39532300.0000000         3436800.0000000          100.0000000              -4.68612542036361e-03    -1.08204206381678e+02    -2.16930945536865e+02    -5.66996573430021e+02    
39532400.0000000         3436800.0000000          100.0000000              -4.67439075239521e-03    -1.26888610519070e+02    -2.26290485298186e+02    -5.74493709361740e+02    
39532500.0000000         3436800.0000000          100.0000000              -4.66068217410116e-03    -1.47531653860844e+02    -2.31646064041653e+02    -5.79960360532383e+02    
39532600.0000000         3436800.0000000          100.0000000              -4.64484994470297e-03    -1.69218243268838e+02    -2.32398166230425e+02    -5.83312256125323e+02    
39532700.0000000         3436800.0000000          100.0000000              -4.62683440462741e-03    -1.90996651276085e+02    -2.28245010874079e+02    -5.84477905161385e+02    
39532800.0000000         3436800.0000000          100.0000000              -4.60668665749896e-03    -2.11706073992280e+02    -2.19304603912238e+02    -5.83754927596784e+02    
39532900.0000000         3436800.0000000          100.0000000              -4.58455324184177e-03    -2.30638029672754e+02    -2.05975516077531e+02    -5.81875560324724e+02    
39533000.0000000         3436800.0000000          100.0000000              -4.56062993076392e-03    -2.47434965152274e+02    -1.88253942374544e+02    -5.79892118156647e+02    
39533100.0000000         3436800.0000000          100.0000000              -4.53508267971988e-03    -2.64057149013319e+02    -1.67487206968554e+02    -5.79548781225991e+02    
39533200.0000000         3436800.0000000          100.0000000              -4.50772203927420e-03    -2.82892648104923e+02    -1.44691233658695e+02    -5.74651077704816e+02    
39533300.0000000         3436800.0000000          100.0000000              -4.47861020833988e-03    -2.98239532064946e+02    -1.23155157859706e+02    -5.62266743898046e+02    
39533400.0000000         3436800.0000000          100.0000000              -4.44844409818288e-03    -3.04184784869216e+02    -1.01309812865462e+02    -5.49111486503448e+02    
39533500.0000000         3436800.0000000          100.0000000              -4.41779729462455e-03    -3.08657303717307e+02    -8.16136118511090e+01    -5.39731217297836e+02    
39533600.0000000         3436800.0000000          100.0000000              -4.38655289923130e-03    -3.17489973282157e+02    -6.48775044793181e+01    -5.30889162089905e+02    
39533700.0000000         3436800.0000000          100.0000000              -4.35420428759304e-03    -3.28078272327119e+02    -4.93779691920606e+01    -5.09594033710820e+02    
