x(m)                     y(m)                     z(m)                     Txx(nT/m)                Tyx(nT/m)                Tzx(nT/m)                Txy(nT/m)                Tyy(nT/m)                Tzy(nT/m)                Txz(nT/m)                Tyz(nT/m)                Tzz(nT/m)                
39532600.0000000         3436500.0000000          100.0000000              4.96738680905440e-02     1.91075296986545e-01     3.71798042530032e-01     1.91075296966401e-01     3.13097401702554e-01     -9.25294943999763e-02    3.71798042540481e-01     -9.25294943957477e-02    -3.62771269803111e-01    
39532700.0000000         3436500.0000000          100.0000000              1.36260993750997e-01     1.83956802609118e-01     3.32211862462420e-01     1.83956802612810e-01     2.97353397667824e-01     -1.64766442174857e-01    3.32211862459207e-01     -1.64766442176040e-01    -4.33614391413175e-01    
39532800.0000000         3436500.0000000          100.0000000              2.04607777313115e-01     1.60499999447792e-01     2.81265714137629e-01     1.60499999463089e-01     2.75453638790276e-01     -2.14786392319325e-01    2.81265714127743e-01     -2.14786392325677e-01    -4.80061416096482e-01    
39532900.0000000         3436500.0000000          100.0000000              2.52095836250286e-01     1.20676063457105e-01     2.08299876360421e-01     1.20676063462432e-01     2.55782262737477e-01     -2.60456802398274e-01    2.08299876358371e-01     -2.60456802395288e-01    -5.07878098988111e-01    
39533000.0000000         3436500.0000000          100.0000000              2.89276154253691e-01     7.61633444907525e-02     1.24663296114427e-01     7.61633444978183e-02     2.38524935075161e-01     -2.66848703742786e-01    1.24663296110532e-01     -2.66848703737492e-01    -5.27801089336564e-01    
39533100.0000000         3436500.0000000          100.0000000              2.75383171978837e-01     3.03997784260619e-02     6.03045750472179e-02     3.03997784281206e-02     2.31535793509956e-01     -2.55278408943689e-01    6.03045750451071e-02     -2.55278408942037e-01    -5.06918965494171e-01    
39533200.0000000         3436500.0000000          100.0000000              2.71445135737871e-01     2.71569683001641e-03     1.34490498490506e-02     2.71569683862386e-03     2.40138180562297e-01     -2.33517552572791e-01    1.34490498474171e-02     -2.33517552572927e-01    -5.11583316301693e-01    
39533300.0000000         3436500.0000000          100.0000000              2.94358807079264e-01     -2.39238679001016e-02    -6.04606854955139e-02    -2.39238678927206e-02    2.30874063187647e-01     -2.24901038164832e-01    -6.04606855055842e-02    -2.24901038157431e-01    -5.25232870269204e-01    
39533400.0000000         3436500.0000000          100.0000000              2.35190959542796e-01     -5.34688911515012e-02    -1.35337730504669e-01    -5.34688911458987e-02    2.16974182672054e-01     -1.98204565219983e-01    -1.35337730512172e-01    -1.98204565219101e-01    -4.52165142208856e-01    
39533500.0000000         3436500.0000000          100.0000000              1.68588133491491e-01     -8.16513068030883e-02    -1.99685834158732e-01    -8.16513068379962e-02    2.05395729563656e-01     -1.73251283216853e-01    -1.99685834129026e-01    -1.73251283232686e-01    -3.73983863050355e-01    
39533600.0000000         3436500.0000000          100.0000000              8.14278907540473e-02     -1.02608282649845e-01    -1.64140252660880e-01    -1.02608282646614e-01    1.85634706272422e-01     -1.16617412490637e-01    -1.64140252666610e-01    -1.16617412484830e-01    -2.67062597030335e-01    
39533700.0000000         3436500.0000000          100.0000000              8.72428490977596e-02     -1.03316067063198e-01    -1.20861425454920e-01    -1.03316067066330e-01    1.68693078950524e-01     -4.31540367546250e-02    -1.20861425459575e-01    -4.31540367518915e-02    -2.55935928053540e-01    
39533800.0000000         3436500.0000000          100.0000000              8.94476460956139e-02     -7.61683396336650e-02    -1.38522641366808e-01    -7.61683396360225e-02    1.55053853114109e-01     6.18303437248292e-03     -1.38522641362037e-01    6.18303436848795e-03     -2.44501499200305e-01    
39533900.0000000         3436500.0000000          100.0000000              6.45056929278902e-02     -5.14483306250216e-02    -1.43892021194045e-01    -5.14483306267214e-02    1.48387028318843e-01     3.49470969462810e-02     -1.43892021191361e-01    3.49470969445691e-02     -2.12892721243757e-01    
39534000.0000000         3436500.0000000          100.0000000              4.70640104112260e-02     -3.59510717293963e-02    -1.46785513369713e-01    -3.59510717373486e-02    1.41960262033491e-01     5.02949821212620e-02     -1.46785513363924e-01    5.02949821106808e-02     -1.89024272443861e-01    
39534100.0000000         3436500.0000000          100.0000000              1.68410873455363e-02     -2.31590570735769e-02    -1.48732337032060e-01    -2.31590570744120e-02    1.28482248065222e-01     5.98741241051582e-02     -1.48732337029637e-01    5.98741241017001e-02     -1.45323335400665e-01    
39534200.0000000         3436500.0000000          100.0000000              1.23706784726661e-02     -1.09420941127798e-02    -1.30482216629996e-01    -1.09420941152283e-02    1.17763748180360e-01     6.20129050851614e-02     -1.30482216636043e-01    6.20129050955240e-02     -1.30134426651472e-01    
39534300.0000000         3436500.0000000          100.0000000              -8.53670623886666e-03    -6.49732405728628e-03    -1.31069208261734e-01    -6.49732398414809e-03    9.99389391257453e-02     6.32713675773405e-02     -1.31069208328569e-01    6.32713677220414e-02     -9.14022328819663e-02    
39534400.0000000         3436500.0000000          100.0000000              -1.73030108764129e-02    2.72745624069339e-03     -1.11231558512481e-01    2.72745622854473e-03     8.80538797616518e-02     7.11518965811933e-02     -1.11231558504651e-01    7.11518965620790e-02     -7.07508688831639e-02    
39534500.0000000         3436500.0000000          100.0000000              -2.55558530084533e-02    1.21581707222957e-02     -9.90385977458186e-02    1.21581707157859e-02     8.35920038468150e-02     6.89869370214591e-02     -9.90385977423667e-02    6.89869370113905e-02     -5.80361508409611e-02    
39534600.0000000         3436500.0000000          100.0000000              -2.84474699042941e-02    1.68254784592601e-02     -8.46514962444805e-02    1.68254784410406e-02     7.68284510104112e-02     6.26166035372951e-02     -8.46514962342439e-02    6.26166035080808e-02     -4.83809811023820e-02    
39534700.0000000         3436500.0000000          100.0000000              -3.27045401683748e-02    1.93456811051239e-02     -8.04068287166589e-02    1.93456810833177e-02     7.02147854172186e-02     5.63207805835937e-02     -8.04068286974385e-02    5.63207805445862e-02     -3.75102452427563e-02    
39534800.0000000         3436500.0000000          100.0000000              -3.92014381713521e-02    2.01389926977845e-02     -6.86161405770663e-02    2.01389926913388e-02     6.31355678284858e-02     5.14461536939377e-02     -6.86161405740003e-02    5.14461536836374e-02     -2.39341296552231e-02    
39534900.0000000         3436500.0000000          100.0000000              -3.83934739310036e-02    2.10653698317827e-02     -5.63626570487174e-02    2.10653698282404e-02     5.65944094626804e-02     4.69229533236566e-02     -5.63626570492432e-02    4.69229533200857e-02     -1.82009355283832e-02    
39535000.0000000         3436500.0000000          100.0000000              -3.94567818994458e-02    2.07149210628271e-02     -4.83847688284345e-02    2.07149210597182e-02     5.06971359416439e-02     4.18432655785873e-02     -4.83847688298306e-02    4.18432655779920e-02     -1.12403540463316e-02    
39531000.0000000         3436600.0000000          100.0000000              -2.17580261386348e-02    -4.64225923991432e-02    -4.96241323809579e-03    -4.64225924023124e-02    2.68610919843378e-02     4.89358234112422e-02     -4.96241323576256e-03    4.89358234175324e-02     -5.10306584929607e-03    
39531100.0000000         3436600.0000000          100.0000000              -3.17019995245571e-02    -5.02359917805730e-02    -4.56589086663670e-03    -5.02359917735772e-02    3.37267122422978e-02     5.52431616817724e-02     -4.56589087513746e-03    5.52431616670595e-02     -2.02471271116251e-03    
39531200.0000000         3436600.0000000          100.0000000              -4.40404510456175e-02    -5.32228394569219e-02    -1.38811587341926e-03    -5.32228394578506e-02    4.25533896020728e-02     6.27801213459784e-02     -1.38811587276112e-03    6.27801213460577e-02     1.48706144355008e-03     
39531300.0000000         3436600.0000000          100.0000000              -5.70977873254084e-02    -5.50302355767408e-02    4.09817382440875e-03     -5.50302355790240e-02    5.36826825351817e-02     7.09860900564910e-02     4.09817382492212e-03     7.09860900597145e-02     3.41510478803170e-03     
39531400.0000000         3436600.0000000          100.0000000              -7.15394898984792e-02    -5.55240207131615e-02    9.45708909178712e-03     -5.55240206936117e-02    6.67696657786470e-02     7.91893267716057e-02     9.45708906906567e-03     7.91893267432325e-02     4.76982412096427e-03     
39531500.0000000         3436600.0000000          100.0000000              -9.00543378675233e-02    -5.40804983086838e-02    1.82273608402969e-02     -5.40804982498989e-02    8.19697839649256e-02     8.86967478438785e-02     1.82273607565119e-02     8.86967477715346e-02     8.08455389575642e-03     
39531600.0000000         3436600.0000000          100.0000000              -1.10602937077221e-01    -4.91819172499306e-02    3.17922185547358e-02     -4.91819172512134e-02    1.00021307257882e-01     9.84806741129638e-02     3.17922185478327e-02     9.84806741190873e-02     1.05816298145734e-02     
39531700.0000000         3436600.0000000          100.0000000              -1.31667744421806e-01    -3.99466214692111e-02    5.04952338656120e-02     -3.99466214641833e-02    1.20671450024408e-01     1.06925943445407e-01     5.04952338680546e-02     1.06925943433943e-01     1.09962944017399e-02     
39531800.0000000         3436600.0000000          100.0000000              -1.52160464251120e-01    -2.59007987071066e-02    7.51418640478906e-02     -2.59007987159796e-02    1.43035854768734e-01     1.12720097615819e-01     7.51418640568578e-02     1.12720097622992e-01     9.12460948043064e-03     
39531900.0000000         3436600.0000000          100.0000000              -1.69804296269159e-01    -6.28667722940743e-03    1.06058587786573e-01     -6.28667722969720e-03    1.66417509032832e-01     1.14718619230216e-01     1.06058587786580e-01     1.14718619230267e-01     3.38678723572413e-03     
39532000.0000000         3436600.0000000          100.0000000              -1.80614620201145e-01    1.96306636338135e-02     1.44039376620285e-01     1.96306636335337e-02     1.89767382235089e-01     1.10952203724776e-01     1.44039376621060e-01     1.10952203724274e-01     -9.15276203861376e-03    
39532100.0000000         3436600.0000000          100.0000000              -1.81155715392870e-01    5.07456774906878e-02     1.86466512304174e-01     5.07456774824648e-02     2.11173724179399e-01     9.85770376525129e-02     1.86466512314789e-01     9.85770376601900e-02     -3.00180087902399e-02    
39532200.0000000         3436600.0000000          100.0000000              -1.67436164857741e-01    8.59345503687564e-02     2.30568653201544e-01     8.59345503561800e-02     2.29569004570714e-01     7.52335334430251e-02     2.30568653209679e-01     7.52335334509470e-02     -6.21328397144425e-02    
39532300.0000000         3436600.0000000          100.0000000              -1.35250787414464e-01    1.21379179275043e-01     2.72204317258588e-01     1.21379179263403e-01     2.41996632652911e-01     3.96833709520533e-02     2.72204317270753e-01     3.96833709581791e-02     -1.06745845236972e-01    
39532400.0000000         3436600.0000000          100.0000000              -8.45426109905890e-02    1.52372170547625e-01     3.01931187335367e-01     1.52372170549333e-01     2.46868517181880e-01     -8.05656157472872e-03    3.01931187335855e-01     -8.05656157862349e-03    -1.62325906200307e-01    
39532500.0000000         3436600.0000000          100.0000000              -2.09211930185740e-02    1.72950583599357e-01     3.14622160909996e-01     1.72950583612015e-01     2.43140794652735e-01     -6.49811654138792e-02    3.14622160909076e-01     -6.49811654285573e-02    -2.22219601629686e-01    
39532600.0000000         3436600.0000000          100.0000000              4.85853179880472e-02     1.77414954084265e-01     3.07000764734725e-01     1.77414954085078e-01     2.31986619627705e-01     -1.23400348911751e-01    3.07000764735426e-01     -1.23400348911148e-01    -2.80571937616487e-01    
39532700.0000000         3436600.0000000          100.0000000              1.16889074771627e-01     1.66926221224610e-01     2.82762481481299e-01     1.66926221206625e-01     2.20296679724400e-01     -1.73172973577233e-01    2.82762481484907e-01     -1.73172973555284e-01    -3.37185754498719e-01    
39532800.0000000         3436600.0000000          100.0000000              1.76494711377887e-01     1.44685230266538e-01     2.34280233173972e-01     1.44685230228025e-01     2.08444634544350e-01     -2.20276110029169e-01    2.34280233208869e-01     -2.20276110027914e-01    -3.84939345917067e-01    
39532900.0000000         3436600.0000000          100.0000000              2.09285705491657e-01     1.07082475742764e-01     2.02633662769986e-01     1.07082475733642e-01     2.00387057805720e-01     -2.37542980714899e-01    2.02633662777973e-01     -2.37542980714090e-01    -4.09672763290510e-01    
39533000.0000000         3436600.0000000          100.0000000              2.47886982548052e-01     7.37210682003765e-02     1.20057701221659e-01     7.37210682134413e-02     2.06098128566821e-01     -2.54770281774735e-01    1.20057701211107e-01     -2.54770281770788e-01    -4.53985111120724e-01    
39533100.0000000         3436600.0000000          100.0000000              2.41098782189492e-01     3.67838299484876e-02     6.24461704016871e-02     3.67838299436603e-02     2.05668393317283e-01     -2.66201770856674e-01    6.24461704080519e-02     -2.66201770859382e-01    -4.46767175507516e-01    
39533200.0000000         3436600.0000000          100.0000000              2.36588139436156e-01     -4.56768123178216e-03    2.39369091890314e-02     -4.56768125988340e-03    1.91311511915126e-01     -2.65589936636942e-01    2.39369092212597e-02     -2.65589936656986e-01    -4.27899651358694e-01    
39533300.0000000         3436600.0000000          100.0000000              2.48507997449703e-01     -4.31518540442473e-02    -4.47448549030408e-02    -4.31518540085936e-02    1.74024270449652e-01     -2.56409546943039e-01    -4.47448549298025e-02    -2.56409546927444e-01    -4.22532267898652e-01    
39533400.0000000         3436600.0000000          100.0000000              2.13699153394976e-01     -7.47212082241942e-02    -1.05352179446975e-01    -7.47212082151305e-02    1.50010350377000e-01     -2.04504858458876e-01    -1.05352179451211e-01    -2.04504858456759e-01    -3.63709503774940e-01    
39533500.0000000         3436600.0000000          100.0000000              1.40755699882598e-01     -9.95049033002707e-02    -1.48419120305016e-01    -9.95049032952280e-02    1.35988630674585e-01     -1.57967921716975e-01    -1.48419120308711e-01    -1.57967921712080e-01    -2.76744330559143e-01    
39533600.0000000         3436600.0000000          100.0000000              6.71512394953548e-02     -1.14519128814099e-01    -9.88605268364731e-02    -1.14519128806198e-01    1.20906214173045e-01     -8.67641614874641e-02    -9.88605268451098e-02    -8.67641614776513e-02    -1.88057453670797e-01    
39533700.0000000         3436600.0000000          100.0000000              1.04796018561346e-01     -1.07145897990610e-01    -5.88901400334329e-02    -1.07145897986755e-01    1.20630525251300e-01     -3.21863369696769e-02    -5.88901400361716e-02    -3.21863369666328e-02    -2.25426543809972e-01    
39533800.0000000         3436600.0000000          100.0000000              1.24281443569793e-01     -7.03887557817321e-02    -1.00410708125662e-01    -7.03887557853922e-02    1.32375737490071e-01     1.83662567104466e-02     -1.00410708122936e-01    1.83662567059959e-02     -2.56657181066834e-01    
39533900.0000000         3436600.0000000          100.0000000              7.99904029548996e-02     -4.77206913365889e-02    -1.35953556737379e-01    -4.77206913449719e-02    1.54096093822648e-01     1.75443541406007e-02     -1.35953556734411e-01    1.75443541358586e-02     -2.34086496776116e-01    
39534000.0000000         3436600.0000000          100.0000000              5.64073593004484e-02     -4.62994731856369e-02    -1.30653402282960e-01    -4.62994731891395e-02    1.48623856727483e-01     2.72749502450366e-02     -1.30653402281233e-01    2.72749502420261e-02     -2.05031216033714e-01    
39534100.0000000         3436600.0000000          100.0000000              2.97955771194516e-02     -3.60671660864871e-02    -1.40530971065945e-01    -3.60671660880674e-02    1.37156181461531e-01     4.15335170733751e-02     -1.40530971063224e-01    4.15335170705836e-02     -1.66951758583035e-01    
39534200.0000000         3436600.0000000          100.0000000              1.71859804547610e-02     -2.62737335804245e-02    -1.28117532512415e-01    -2.62737335855603e-02    1.24123115631175e-01     4.82987286206186e-02     -1.28117532508861e-01    4.82987286164433e-02     -1.41309096084907e-01    
39534300.0000000         3436600.0000000          100.0000000              1.31202710475510e-03     -1.97714797906166e-02    -1.18524239683020e-01    -1.97714797901682e-02    1.10592847327317e-01     6.16023385989358e-02     -1.18524239683561e-01    6.16023386003639e-02     -1.11904874432137e-01    
39534400.0000000         3436600.0000000          100.0000000              -6.54336273050846e-03    -2.56204123446297e-03    -1.15539576532774e-01    -2.56204136385401e-03    1.02307261717664e-01     6.09738585078398e-02     -1.15539576363562e-01    6.09738581926390e-02     -9.57638989885049e-02    
39534500.0000000         3436600.0000000          100.0000000              -1.98205868010305e-02    2.95994882719280e-03     -1.03460799750230e-01    2.95994882597254e-03     9.21808042414644e-02     5.86801216417459e-02     -1.03460799748036e-01    5.86801216382188e-02     -7.23602174413249e-02    
39534600.0000000         3436600.0000000          100.0000000              -2.43160071103124e-02    9.63767441258936e-03     -9.13788160723799e-02    9.63767440442972e-03     8.43592134427630e-02     5.41565306173300e-02     -9.13788160679631e-02    5.41565306059519e-02     -6.00432063437537e-02    
39534700.0000000         3436600.0000000          100.0000000              -3.14512739425518e-02    1.11618215155812e-02     -8.56147885458242e-02    1.11618215129078e-02     7.45303764346348e-02     4.88786315533211e-02     -8.56147885404040e-02    4.88786315480263e-02     -4.30791024940857e-02    
39534800.0000000         3436600.0000000          100.0000000              -3.79443855894457e-02    1.30562799304058e-02     -7.21239171298513e-02    1.30562799714949e-02     6.58024567248170e-02     4.58321580578169e-02     -7.21239171674743e-02    4.58321581716072e-02     -2.78580711378038e-02    
39534900.0000000         3436600.0000000          100.0000000              -3.78557298028645e-02    1.50633583623429e-02     -6.13847608980375e-02    1.50633583730163e-02     5.97868858506139e-02     4.13691063901376e-02     -6.13847609080854e-02    4.13691064215314e-02     -2.19311560464288e-02    
39535000.0000000         3436600.0000000          100.0000000              -4.00759150755542e-02    1.46521022496728e-02     -5.24745021870762e-02    1.46521022490284e-02     5.34091488318104e-02     3.70743522597177e-02     -5.24745021873895e-02    3.70743522617195e-02     -1.33332337576405e-02    
39531000.0000000         3436700.0000000          100.0000000              -2.49876169307697e-02    -4.01703307498965e-02    3.62835121505881e-04     -4.01703307424571e-02    2.97826567631340e-02     4.54163037505639e-02     3.62835115507375e-04     4.54163037361378e-02     -4.79503983545447e-03    
39531100.0000000         3436700.0000000          100.0000000              -3.42349604847360e-02    -4.22533032189059e-02    1.81368841084666e-03     -4.22533032200646e-02    3.70252445134212e-02     5.07379582984536e-02     1.81368841158386e-03     5.07379583012844e-02     -2.79028402705735e-03    
39531200.0000000         3436700.0000000          100.0000000              -4.55499112159560e-02    -4.34301197934850e-02    5.49723571068332e-03     -4.34301197910329e-02    4.57906440155603e-02     5.65343983921505e-02     5.49723570803921e-03     5.65343983851934e-02     -2.40732804281679e-04    
39531300.0000000         3436700.0000000          100.0000000              -5.72823839359074e-02    -4.34649189991294e-02    1.11088216308660e-02     -4.34649190001707e-02    5.61065130388132e-02     6.26021713153924e-02     1.11088216309864e-02     6.26021713148406e-02     1.17587089236130e-03     
39531400.0000000         3436700.0000000          100.0000000              -7.02413222229679e-02    -4.21985320816327e-02    1.75448927740636e-02     -4.21985320791589e-02    6.80562116021893e-02     6.94176476628902e-02     1.75448927693620e-02     6.94176476580350e-02     2.18511062591898e-03     
39531500.0000000         3436700.0000000          100.0000000              -8.56340376110237e-02    -3.80625140860706e-02    2.62632955616518e-02     -3.80625140892717e-02    8.22097121692161e-02     7.61198230569875e-02     2.62632955664884e-02     7.61198230590122e-02     3.42432544645605e-03     
39531600.0000000         3436700.0000000          100.0000000              -1.02614130882713e-01    -3.09378416045802e-02    3.86893999888515e-02     -3.09378416087235e-02    9.80581118421688e-02     8.15118139914003e-02     3.86893999927694e-02     8.15118139965553e-02     4.55601905192540e-03     
39531700.0000000         3436700.0000000          100.0000000              -1.19530292095520e-01    -2.03353930584399e-02    5.54998403411047e-02     -2.03353930835143e-02    1.15137170218957e-01     8.53834131266309e-02     5.54998403761777e-02     8.53834131465181e-02     4.39312187231313e-03     
39531800.0000000         3436700.0000000          100.0000000              -1.35003136344017e-01    -5.23475560455137e-03    7.69593687673896e-02     -5.23475560263062e-03    1.33252516924480e-01     8.68497149900471e-02     7.69593687665989e-02     8.68497149865148e-02     1.75061942711153e-03     
39531900.0000000         3436700.0000000          100.0000000              -1.47516961207044e-01    1.42503787050485e-02     1.03173739931807e-01     1.42503787171682e-02     1.51215102459427e-01     8.40769345099780e-02     1.03173739923505e-01     8.40769344961384e-02     -3.69814124522127e-03    
39532000.0000000         3436700.0000000          100.0000000              -1.52952704623196e-01    3.84771747648919e-02     1.34227268948640e-01     3.84771747693217e-02     1.67713949731764e-01     7.61262812133539e-02     1.34227268942627e-01     7.61262812094944e-02     -1.47612451134566e-02    
39532100.0000000         3436700.0000000          100.0000000              -1.49168679642382e-01    6.69687767777199e-02     1.67431833452608e-01     6.69687768114117e-02     1.81847500054841e-01     6.05180607023832e-02     1.67431833442113e-01     6.05180606473113e-02     -3.26788204190345e-02    
39532200.0000000         3436700.0000000          100.0000000              -1.34582178392042e-01    9.68249636728748e-02     2.01200237267178e-01     9.68249636911993e-02     1.91140201265477e-01     3.59410636158772e-02     2.01200237240074e-01     3.59410636113719e-02     -5.65580228644392e-02    
39532300.0000000         3436700.0000000          100.0000000              -1.04743915221748e-01    1.25905671014336e-01     2.31572772679670e-01     1.25905671026824e-01     1.95075696801929e-01     1.77985411069971e-03     2.31572772671134e-01     1.77985410324346e-03     -9.03317815795484e-02    
39532400.0000000         3436700.0000000          100.0000000              -6.17922576938101e-02    1.49376460278407e-01     2.52109732756694e-01     1.49376460291822e-01     1.92396295389240e-01     -4.11795051420956e-02    2.52109732742594e-01     -4.11795051486605e-02    -1.30604037699335e-01    
39532500.0000000         3436700.0000000          100.0000000              -1.04476850497969e-02    1.63355868597521e-01     2.60336287312853e-01     1.63355868489568e-01     1.83906893514173e-01     -8.91899586248623e-02    2.60336287344109e-01     -8.91899585353668e-02    -1.73459208464008e-01    
39532600.0000000         3436700.0000000          100.0000000              4.52604261231758e-02     1.65830978447814e-01     2.56463459943551e-01     1.65830978455900e-01     1.73266202736099e-01     -1.37807694517605e-01    2.56463459933746e-01     -1.37807694516439e-01    -2.18526628868061e-01    
39532700.0000000         3436700.0000000          100.0000000              1.01091026829155e-01     1.55882892863390e-01     2.36236655537200e-01     1.55882892912958e-01     1.61333630139913e-01     -1.85221502061650e-01    2.36236655472697e-01     -1.85221502060589e-01    -2.62424656972387e-01    
39532800.0000000         3436700.0000000          100.0000000              1.44106127740306e-01     1.33905138453731e-01     2.01243031365995e-01     1.33905138452092e-01     1.51117047229899e-01     -2.24041013021080e-01    2.01243031366493e-01     -2.24041013018887e-01    -2.95223174968615e-01    
39532900.0000000         3436700.0000000          100.0000000              1.84319794614896e-01     1.10175223577756e-01     1.67361086196224e-01     1.10175223550759e-01     1.46512187178095e-01     -2.58231978040636e-01    1.67361086229414e-01     -2.58231978050920e-01    -3.30831981788737e-01    
39533000.0000000         3436700.0000000          100.0000000              2.09486092346410e-01     7.05577076927840e-02     1.06759324013554e-01     7.05577076930469e-02     1.39967795929874e-01     -2.84150006943127e-01    1.06759324015660e-01     -2.84150006945647e-01    -3.49453888283074e-01    
39533100.0000000         3436700.0000000          100.0000000              1.92380099441122e-01     2.20871904834485e-02     6.07744579774920e-02     2.20871904856850e-02     1.26235563106700e-01     -2.92798212197420e-01    6.07744579751183e-02     -2.92798212196639e-01    -3.18615662542012e-01    
39533200.0000000         3436700.0000000          100.0000000              2.02869339801777e-01     -1.78592155795809e-02    4.16972556932013e-02     -1.78592155781398e-02    1.16309450410871e-01     -2.71493867179925e-01    4.16972556902839e-02     -2.71493867178393e-01    -3.19178790217048e-01    
39533300.0000000         3436700.0000000          100.0000000              2.09001803186659e-01     -6.05115044207954e-02    8.62302821527943e-03     -6.05115043411750e-02    1.04751787602791e-01     -2.30801483775662e-01    8.62302813855963e-03     -2.30801483736252e-01    -3.13753590782059e-01    
39533400.0000000         3436700.0000000          100.0000000              1.91553436171315e-01     -7.50988272707340e-02    -6.56437852679214e-02    -7.50988272379175e-02    1.10035225339642e-01     -1.91219473183079e-01    -6.56437853007499e-02    -1.91219473155738e-01    -3.01588661514889e-01    
39533500.0000000         3436700.0000000          100.0000000              1.16644194154996e-01     -9.89288389564090e-02    -8.75368739852908e-02    -9.89288389583054e-02    1.17727120791494e-01     -1.46405891228591e-01    -8.75368739837174e-02    -1.46405891230675e-01    -2.34371314950382e-01    
39533600.0000000         3436700.0000000          100.0000000              6.97330306022584e-02     -1.07220433496044e-01    -4.17545878355413e-02    -1.07220433495000e-01    1.33180205191077e-01     -9.82934854622013e-02    -4.17545878359371e-02    -9.82934854640488e-02    -2.02913235793122e-01    
39533700.0000000         3436700.0000000          100.0000000              1.40371465784174e-01     -9.47020947945122e-02    2.37940269230748e-02     -9.47020947981082e-02    1.60284315160085e-01     -1.72212408023296e-02    2.37940269227602e-02     -1.72212408003413e-02    -3.00655780944888e-01    
39533800.0000000         3436700.0000000          100.0000000              1.51082272594202e-01     -5.76366523985056e-02    -1.22529954735415e-01    -5.76366523939417e-02    1.81543754774800e-01     -3.05705424835449e-02    -1.22529954742017e-01    -3.05705424779336e-02    -3.32626027364547e-01    
39533900.0000000         3436700.0000000          100.0000000              7.79994541434080e-02     -5.94749160399914e-02    -1.29430320767400e-01    -5.94749160393385e-02    1.48877227691084e-01     -1.84308720404591e-02    -1.29430320770185e-01    -1.84308720382157e-02    -2.26876681837332e-01    
39534000.0000000         3436700.0000000          100.0000000              5.95855170479526e-02     -5.35663878367275e-02    -1.17778166393618e-01    -5.35663878412906e-02    1.41591419639836e-01     -5.41216138172067e-03    -1.17778166390165e-01    -5.41216138652301e-03    -2.01176936684608e-01    
39534100.0000000         3436700.0000000          100.0000000              4.52028912553011e-02     -4.75096395790683e-02    -1.24377990728457e-01    -4.75096395300883e-02    1.33276791592977e-01     1.37034034258773e-02     -1.24377990731086e-01    1.37034034369197e-02     -1.78479682851802e-01    
39534200.0000000         3436700.0000000          100.0000000              1.92124797031119e-02     -3.90061983461745e-02    -1.16177825342182e-01    -3.90061983550400e-02    1.23498449935083e-01     2.42110529781810e-02     -1.16177825336758e-01    2.42110529687594e-02     -1.42710929645075e-01    
39534300.0000000         3436700.0000000          100.0000000              1.92209223880610e-02     -2.63186580834734e-02    -1.04530847116310e-01    -2.63186580910075e-02    1.19620786475047e-01     4.17263972529662e-02     -1.04530847108772e-01    4.17263972405088e-02     -1.38841708868772e-01    
39534400.0000000         3436700.0000000          100.0000000              2.05863154791978e-03     -1.42990434459867e-02    -1.18152444179130e-01    -1.42990434780588e-02    1.11074266807421e-01     4.70536008135614e-02     -1.18152444156064e-01    4.70536007631885e-02     -1.13132898347758e-01    
39534500.0000000         3436700.0000000          100.0000000              -1.31611569987005e-02    -5.02961071856325e-03    -1.07518125098630e-01    -5.02961072184620e-03    1.00085434387537e-01     4.31664261508274e-02     -1.07518125094790e-01    4.31664261414747e-02     -8.69242773887895e-02    
39534600.0000000         3436700.0000000          100.0000000              -2.11306581712651e-02    -7.15639453000352e-04    -9.46495501799780e-02    -7.15639456736231e-04    8.99219681603804e-02     4.23652707472964e-02     -9.46495501790986e-02    4.23652707421272e-02     -6.87913099879257e-02    
39534700.0000000         3436700.0000000          100.0000000              -2.91192116803118e-02    2.83491591667133e-03     -8.73368785753805e-02    2.83491587735656e-03     8.30042512271212e-02     4.02195456949317e-02     -8.73368785458208e-02    4.02195456166959e-02     -5.38850395439067e-02    
39534800.0000000         3436700.0000000          100.0000000              -3.46119146145257e-02    5.46559664393971e-03     -7.51664102883884e-02    5.46559664549569e-03     7.45796368067052e-02     3.74066249597839e-02     -7.51664102879649e-02    3.74066249614292e-02     -3.99677221963264e-02    
39534900.0000000         3436700.0000000          100.0000000              -3.81633849825074e-02    7.63043875548026e-03     -6.65964652954427e-02    7.63043875291317e-03     6.53820738161360e-02     3.33360582996362e-02     -6.65964652956534e-02    3.33360582998643e-02     -2.72186888329938e-02    
39535000.0000000         3436700.0000000          100.0000000              -4.03735593025689e-02    7.22134768136428e-03     -5.49826481198245e-02    7.22134768646052e-03     5.72412509793277e-02     3.12642403451411e-02     -5.49826481231497e-02    3.12642403576485e-02     -1.68676916745411e-02    
39531000.0000000         3436800.0000000          100.0000000              -2.67251021393305e-02    -3.36790968859822e-02    4.82735721018512e-03     -3.36790968796397e-02    3.15478357273796e-02     4.18108737755390e-02     4.82735721288790e-03     4.18108737649407e-02     -4.82273358335332e-03    
39531100.0000000         3436800.0000000          100.0000000              -3.52176750191491e-02    -3.44464138468223e-02    6.71707142516828e-03     -3.44464138420422e-02    3.85150316082438e-02     4.59199307195391e-02     6.71707142039221e-03     4.59199307099799e-02     -3.29735659327567e-03    
