x(m)                     y(m)                     z(m)                     Magnetic_Potential       Magnetic_x(nT)           Magnetic_y(nT)           Magnetic_z(nT)           
39532900.0000000         3435000.0000000          100.0000000              8.71677412876507e-06     -3.35637177422296e+02    -2.60117766681930e+02    -1.84042821088641e+02    
39533000.0000000         3435000.0000000          100.0000000              4.27105715889327e-05     -3.43161094955465e+02    -2.78566562659563e+02    -1.53243876865381e+02    
39533100.0000000         3435000.0000000          100.0000000              7.71354191521298e-05     -3.44286290584777e+02    -2.95713882133435e+02    -1.21351707758334e+02    
39533200.0000000         3435000.0000000          100.0000000              1.11366704694099e-04     -3.39389226221255e+02    -3.10729923498749e+02    -8.99208919576974e+01    
39533300.0000000         3435000.0000000          100.0000000              1.44839688909887e-04     -3.29312465529859e+02    -3.22844794323696e+02    -6.04858701403754e+01    
39533400.0000000         3435000.0000000          100.0000000              1.77099438318635e-04     -3.15359219849903e+02    -3.31533010904046e+02    -3.42874038933369e+01    
39533500.0000000         3435000.0000000          100.0000000              2.07834735544281e-04     -2.99099407829506e+02    -3.36692775789706e+02    -1.21821502982577e+01    
39533600.0000000         3435000.0000000          100.0000000              2.36896354924579e-04     -2.82140811885225e+02    -3.38652603860603e+02    5.57317902652960e+00     
39533700.0000000         3435000.0000000          100.0000000              2.64282996930429e-04     -2.65769906832362e+02    -3.37962854132407e+02    1.93131671175579e+01     
39533800.0000000         3435000.0000000          100.0000000              2.90098091222535e-04     -2.50820454960792e+02    -3.35285539340976e+02    2.96227156298296e+01     
39533900.0000000         3435000.0000000          100.0000000              3.14509041103359e-04     -2.37707217730138e+02    -3.31247516861188e+02    3.72793185837601e+01     
39534000.0000000         3435000.0000000          100.0000000              3.37700284565486e-04     -2.26423613648120e+02    -3.26337156308174e+02    4.28676140338452e+01     
39534100.0000000         3435000.0000000          100.0000000              3.59854275945683e-04     -2.16942759583642e+02    -3.20961862970429e+02    4.68685602221377e+01     
39534200.0000000         3435000.0000000          100.0000000              3.81142640001980e-04     -2.09081210563072e+02    -3.15398706005218e+02    4.96985825752923e+01     
39534300.0000000         3435000.0000000          100.0000000              4.01719105405325e-04     -2.02675121950252e+02    -3.09873832577035e+02    5.16650967466782e+01     
39534400.0000000         3435000.0000000          100.0000000              4.21719784803595e-04     -1.97534126646696e+02    -3.04549659369698e+02    5.30234469314144e+01     
39534500.0000000         3435000.0000000          100.0000000              4.41262504087181e-04     -1.93487880653777e+02    -2.99568073240518e+02    5.39803882767974e+01     
39534600.0000000         3435000.0000000          100.0000000              4.60447015115757e-04     -1.90334151785643e+02    -2.94969453227478e+02    5.47134413890118e+01     
39534700.0000000         3435000.0000000          100.0000000              4.79353734253314e-04     -1.87915455591456e+02    -2.90752475497130e+02    5.52828143300233e+01     
39534800.0000000         3435000.0000000          100.0000000              4.98051137970518e-04     -1.86130625407402e+02    -2.86922737721912e+02    5.57544333968096e+01     
39534900.0000000         3435000.0000000          100.0000000              5.16599589930877e-04     -1.84930566929648e+02    -2.83480952178636e+02    5.62044577340716e+01     
39535000.0000000         3435000.0000000          100.0000000              5.35052200270086e-04     -1.84181711905710e+02    -2.80379807753770e+02    5.67717867059707e+01     
39531000.0000000         3435100.0000000          100.0000000              -2.76851932876500e-04    -1.20549483482963e+02    -2.39744779045252e+02    -5.29598758655242e+01    
39531100.0000000         3435100.0000000          100.0000000              -2.65087095157588e-04    -1.14726545086576e+02    -2.38783131758013e+02    -6.08691204801553e+01    
39531200.0000000         3435100.0000000          100.0000000              -2.53909067077701e-04    -1.08831422716696e+02    -2.37374949754869e+02    -7.03971554827471e+01    
39531300.0000000         3435100.0000000          100.0000000              -2.43319164826695e-04    -1.02987532655313e+02    -2.35426869742669e+02    -8.18097302755916e+01    
39531400.0000000         3435100.0000000          100.0000000              -2.33300522229693e-04    -9.74837013469158e+01    -2.32874857697741e+02    -9.55044247174096e+01    
39531500.0000000         3435100.0000000          100.0000000              -2.23793264082124e-04    -9.28650390247340e+01    -2.29691736892753e+02    -1.11767820154737e+02    
39531600.0000000         3435100.0000000          100.0000000              -2.14674569299775e-04    -8.98224732003703e+01    -2.25858817528272e+02    -1.30672745439988e+02    
39531700.0000000         3435100.0000000          100.0000000              -2.05752699734611e-04    -8.90789079143726e+01    -2.21440126450853e+02    -1.52223829675424e+02    
39531800.0000000         3435100.0000000          100.0000000              -1.96747264928417e-04    -9.16878782756416e+01    -2.16649451628772e+02    -1.76193759816505e+02    
39531900.0000000         3435100.0000000          100.0000000              -1.87263616851174e-04    -9.88277086429361e+01    -2.11793782069630e+02    -2.01799723680853e+02    
39532000.0000000         3435100.0000000          100.0000000              -1.76798104730561e-04    -1.11465303213130e+02    -2.07390150573299e+02    -2.27788115131373e+02    
39532100.0000000         3435100.0000000          100.0000000              -1.64763512023250e-04    -1.30303830770703e+02    -2.04304555830705e+02    -2.52447888564260e+02    
39532200.0000000         3435100.0000000          100.0000000              -1.50525839306024e-04    -1.55461799450869e+02    -2.03512854458464e+02    -2.73449212047525e+02    
39532300.0000000         3435100.0000000          100.0000000              -1.33490452142751e-04    -1.86020249533082e+02    -2.05842268393260e+02    -2.88374145757642e+02    
39532400.0000000         3435100.0000000          100.0000000              -1.13195790465424e-04    -2.20303204974642e+02    -2.11963228567479e+02    -2.95242730526833e+02    
39532500.0000000         3435100.0000000          100.0000000              -8.93872134249295e-05    -2.55868589405650e+02    -2.22245922656472e+02    -2.92639473343943e+02    
39532600.0000000         3435100.0000000          100.0000000              -6.20744232700562e-05    -2.89841276180600e+02    -2.36539653751235e+02    -2.79814324557851e+02    
39532700.0000000         3435100.0000000          100.0000000              -3.15884507907102e-05    -3.18812972915342e+02    -2.53994385285632e+02    -2.57487246647264e+02    
39532800.0000000         3435100.0000000          100.0000000              1.45384627691304e-06     -3.40761091956439e+02    -2.73259898469435e+02    -2.27995601856631e+02    
39532900.0000000         3435100.0000000          100.0000000              3.62949239738521e-05     -3.54715637280033e+02    -2.92824670581686e+02    -1.93761035610155e+02    
39533000.0000000         3435100.0000000          100.0000000              7.21430133535130e-05     -3.61042832174137e+02    -3.11295553631235e+02    -1.57205564703644e+02    
39533100.0000000         3435100.0000000          100.0000000              1.08262999119432e-04     -3.60153585819171e+02    -3.27872024479632e+02    -1.19776772556491e+02    
39533200.0000000         3435100.0000000          100.0000000              1.43942836822503e-04     -3.52354806192281e+02    -3.41639696394915e+02    -8.33319375454570e+01    
39533300.0000000         3435100.0000000          100.0000000              1.78537379435775e-04     -3.38689833407517e+02    -3.51747069152697e+02    -4.98253347363806e+01    
39533400.0000000         3435100.0000000          100.0000000              2.11542686730876e-04     -3.20897754156966e+02    -3.57767148263644e+02    -2.08714833387149e+01    
39533500.0000000         3435100.0000000          100.0000000              2.42649395842005e-04     -3.01071456322661e+02    -3.59864217998593e+02    2.64356176499756e+00     
39533600.0000000         3435100.0000000          100.0000000              2.71753806113854e-04     -2.81132088154912e+02    -3.58615677370012e+02    2.07281967340814e+01     
39533700.0000000         3435100.0000000          100.0000000              2.98919962949305e-04     -2.62497667846256e+02    -3.54786721996971e+02    3.39745078869499e+01     
39533800.0000000         3435100.0000000          100.0000000              3.24325925833716e-04     -2.46020595786262e+02    -3.49198805262810e+02    4.33165254897922e+01     
